filename,decision,website
boltelectricnfl_com.png,REJECTED,boltelectricnfl.com
bookkeepingandaccountinginc_com__utm_source_omg_gb.png,REJECTED,bookkeepingandaccountinginc.com..utm.source.omg.gb
bourreconstructiongroup_com.png,REJECTED,bourreconstructiongroup.com
brantconnects_com.png,REJECTED,brantconnects.com
bravoproremodeling_com.png,REJECTED,bravoproremodeling.com
briscarlawnandlandscape_com.png,REJECTED,briscarlawnandlandscape.com
brockcpa_com.png,REJECTED,brockcpa.com
bryanssodandlandscaping_com__utm_source_google_utm.png,REJECTED,bryanssodandlandscaping.com..utm.source.google.utm
buehlerair_com_ac_repair_jacksonville_fl__utm_sour.png,REJECTED,buehlerair.com.ac.repair.jacksonville.fl..utm.sour
buehlerair_com__utm_source_google_utm_medium_organ.png,REJECTED,buehlerair.com..utm.source.google.utm.medium.organ
bugus_com__utm_source_gbp_utm_medium_organic_utm_c.png,REJECTED,bugus.com..utm.source.gbp.utm.medium.organic.utm.c
burgerroofingco_com.png,REJECTED,burgerroofingco.com
bushandsneadpa_com.png,REJECTED,bushandsneadpa.com
cabanapool_com.png,REJECTED,cabanapool.com
calibra_cpa.png,REJECTED,calibra.cpa
cascadeoutdoordesign_com.png,REJECTED,cascadeoutdoordesign.com
cglandscapefl_com__utm_source_google_20my_20busine.png,REJECTED,cglandscapefl.com..utm.source.google.20my.20busine
chillsonwheels_com__utm_source_google_utm_medium_o.png,LEAD,chillsonwheels.com..utm.source.google.utm.medium.o
chrisvonservices_com.png,REJECTED,chrisvonservices.com
chrr_online.png,LEAD,chrr.online
citytax_us.png,REJECTED,citytax.us
cjbassplumbing_com.png,LEAD,cjbassplumbing.com
cleanitalljax_com.png,REJECTED,cleanitalljax.com
cleanservicesjax_com.png,REJECTED,cleanservicesjax.com
cleardefensepest_com_pest_control_jacksonville_fl_.png,REJECTED,cleardefensepest.com.pest.control.jacksonville.fl.
clearvlandscaping_com.png,REJECTED,clearvlandscaping.com
coastalcpagroup_com.png,REJECTED,coastalcpagroup.com
coastaledgeroofing_com.png,REJECTED,coastaledgeroofing.com
coastalwildlifeservices_com__utm_campaign_gmb.png,REJECTED,coastalwildlifeservices.com..utm.campaign.gmb
comfortzoneofnf_com.png,REJECTED,comfortzoneofnf.com
coolcatsjax_com__utm_source_google_utm_medium_orga.png,REJECTED,coolcatsjax.com..utm.source.google.utm.medium.orga
coolingjacksonville_com.png,REJECTED,coolingjacksonville.com
coolrusnfl_com.png,REJECTED,coolrusnfl.com
corbellakitchens_com__utm_campaign_gmb.png,LEAD,corbellakitchens.com..utm.campaign.gmb
cpasite_cpa.png,REJECTED,cpasite.cpa
creeksair_com.png,LEAD,creeksair.com
crittergitter_com.png,REJECTED,crittergitter.com
currentelectrical_jax_com.png,REJECTED,currentelectrical.jax.com
customroofsolutions_com.png,REJECTED,customroofsolutions.com
danscapejax_com.png,LEAD,danscapejax.com
darleysplumbing_com.png,REJECTED,darleysplumbing.com
davidgrayonline_com.png,LEAD,davidgrayonline.com
davidgrayonline_com_electrical__utm_source_google_.png,REJECTED,davidgrayonline.com.electrical..utm.source.google.
davidgrayonline_com_plumbing__utm_source_google_ut.png,REJECTED,davidgrayonline.com.plumbing..utm.source.google.ut
debbiesaccountingservice_com.png,REJECTED,debbiesaccountingservice.com
delair_com_jacksonville.png,REJECTED,delair.com.jacksonville
dependentelectric_com.png,REJECTED,dependentelectric.com
designerlifestyles_com.png,REJECTED,designerlifestyles.com
designerslandscapetv_com.png,REJECTED,designerslandscapetv.com
destinyelectric_net.png,REJECTED,destinyelectric.net
devorecapital_com__utm_source_omg_gbp_utm_medium_w.png,REJECTED,devorecapital.com..utm.source.omg.gbp.utm.medium.w
diversity_roofing_com.png,REJECTED,diversity.roofing.com
dixonpest_com__utm_source_google_utm_medium_gbp_ut.png,REJECTED,dixonpest.com..utm.source.google.utm.medium.gbp.ut
dlplumbingcontractors_com.png,REJECTED,dlplumbingcontractors.com
donovanac_com__utm_campaign_google_my_business_utm.png,REJECTED,donovanac.com..utm.campaign.google.my.business.utm
drj_cpa_com.png,REJECTED,drj.cpa.com
duboroofing_com.png,REJECTED,duboroofing.com
duckduckrooter_com__utm_source_google_utm_medium_g.png,REJECTED,duckduckrooter.com..utm.source.google.utm.medium.g
duvallandscape_com_find_your_location_jacksonville.png,LEAD,duvallandscape.com.find.your.location.jacksonville
e2roofingjax_com.png,REJECTED,e2roofingjax.com
earthworksjax_com.png,REJECTED,earthworksjax.com
elevatedcpasolutions_com.png,REJECTED,elevatedcpasolutions.com
eliteacllc_com_jacksonville_fl__utm_source_google_.png,REJECTED,eliteacllc.com.jacksonville.fl..utm.source.google.
eliteroofleakrepair_site_location_roofing_contract.png,LEAD,eliteroofleakrepair.site.location.roofing.contract
eloroofing_com__utm_source_google_utm_medium_gbp_j.png,REJECTED,eloroofing.com..utm.source.google.utm.medium.gbp.j
empireelec_com.png,REJECTED,empireelec.com
empireknb_com.png,REJECTED,empireknb.com
entirecleaningservices_com.png,REJECTED,entirecleaningservices.com
enviro_master_com_commercial_cleaning_locations_ja.png,REJECTED,enviro.master.com.commercial.cleaning.locations.ja
epichvacservice_com.png,REJECTED,epichvacservice.com
evolutiondrcleaning_com__utm_source_gmb_utm_medium.png,REJECTED,evolutiondrcleaning.com..utm.source.gmb.utm.medium
expert_cleaners_com.png,REJECTED,expert.cleaners.com
fabbycleaningserv_com__utm_source_google_meu_negoc.png,REJECTED,fabbycleaningserv.com..utm.source.google.meu.negoc
fairwaylawns_com_location_jacksonville_fl__utm_sou.png,REJECTED,fairwaylawns.com.location.jacksonville.fl..utm.sou
familyfirstroofingfl_com.png,REJECTED,familyfirstroofingfl.com
favergrayhomes_com.png,REJECTED,favergrayhomes.com
fcroofingcompany_com__utm_source_google_utm_medium.png,REJECTED,fcroofingcompany.com..utm.source.google.utm.medium
fenwickhomeservices_com__utm_source_google_utm_med.png,REJECTED,fenwickhomeservices.com..utm.source.google.utm.med
firstcoastcpa_com.png,REJECTED,firstcoastcpa.com
firstcoasthomepros_com__utm_source_google_utm_medi.png,REJECTED,firstcoasthomepros.com..utm.source.google.utm.medi
firstcoasttax_com.png,LEAD,firstcoasttax.com
fivestarbathsolutions_com_jacksonville_fl.png,REJECTED,fivestarbathsolutions.com.jacksonville.fl
fixitaccounting_com_jacksonville.png,REJECTED,fixitaccounting.com.jacksonville
flamingopoolservicenrepair_com.png,REJECTED,flamingopoolservicenrepair.com
flapest_com_locations_jacksonville_west__utm_sourc.png,REJECTED,flapest.com.locations.jacksonville.west..utm.sourc
flaroofingandrestoration_com_jacksonville_roofers.png,REJECTED,flaroofingandrestoration.com.jacksonville.roofers
flemingislandroofrepair_cc.png,REJECTED,flemingislandroofrepair.cc
flooringstorejacksonville_com__utm_source_google_u.png,REJECTED,flooringstorejacksonville.com..utm.source.google.u
floridaairflow_com.png,REJECTED,floridaairflow.com
floridamudmasters_com.png,REJECTED,floridamudmasters.com
floridaresidentialcontractors_com.png,REJECTED,floridaresidentialcontractors.com
floridaroofingpros_net_roofing_contractors_jackson.png,REJECTED,floridaroofingpros.net.roofing.contractors.jackson
florida_bugoutservice_com_branch_offices_east_jack.png,REJECTED,florida.bugoutservice.com.branch.offices.east.jack
florida_bugoutservice_com_branch_offices_south_jac.png,REJECTED,florida.bugoutservice.com.branch.offices.south.jac
floridianroofingandsolar_com__utm_source_google_ut.png,REJECTED,floridianroofingandsolar.com..utm.source.google.ut
flshinecleaningflorida_com.png,REJECTED,flshinecleaningflorida.com
forvismazars_us_about_us_locations_jacksonville_fl.png,REJECTED,forvismazars.us.about.us.locations.jacksonville.fl
freedompestcontrolfl_com.png,REJECTED,freedompestcontrolfl.com
friendspestguards_site.png,LEAD,friendspestguards.site
garrisonconstructioninc_com.png,LEAD,garrisonconstructioninc.com
generalcontractorjax_com.png,LEAD,generalcontractorjax.com
genesisbrothersinc_com.png,REJECTED,genesisbrothersinc.com
getactionair_com__utm_source_google_utm_medium_gbp.png,REJECTED,getactionair.com..utm.source.google.utm.medium.gbp
getcooljax_com.png,REJECTED,getcooljax.com
gimosroofing_com.png,REJECTED,gimosroofing.com
glennlaytonhomes_com.png,REJECTED,glennlaytonhomes.com
gotpurepower_com.png,REJECTED,gotpurepower.com
graypestcontrol_com.png,REJECTED,graypestcontrol.com
gwchvac_com.png,REJECTED,gwchvac.com
hallandsonsplbg_com.png,REJECTED,hallandsonsplbg.com
hammondair_com_jacksonville_fl.png,REJECTED,hammondair.com.jacksonville.fl
hammondair_com_middleburg_fl.png,REJECTED,hammondair.com.middleburg.fl
harryhayesplumbing_com__utm_source_google_utm_medi.png,REJECTED,harryhayesplumbing.com..utm.source.google.utm.medi
havanajaxlandscaping_com.png,REJECTED,havanajaxlandscaping.com
hbgcpa_com.png,LEAD,hbgcpa.com
heck_electric_com.png,REJECTED,heck.electric.com
heroeslawncare_com_south_jacksonville_fl.png,REJECTED,heroeslawncare.com.south.jacksonville.fl
hickmansheatingandair_com_heating_repair.png,REJECTED,hickmansheatingandair.com.heating.repair
hiddengempools_com.png,REJECTED,hiddengempools.com
homeremodelingandmaintenance_com.png,REJECTED,homeremodelingandmaintenance.com
homes2r_com.png,REJECTED,homes2r.com
homexc_com.png,REJECTED,homexc.com
home_menendeztaxes_com.png,REJECTED,home.menendeztaxes.com
houseperfected_org.png,REJECTED,houseperfected.org
hubbardelectricalcontracting_com.png,REJECTED,hubbardelectricalcontracting.com
ibew177_org.png,REJECTED,ibew177.org
idealconditionsjax_com__utm_source_google_utm_medi.png,REJECTED,idealconditionsjax.com..utm.source.google.utm.medi
iecjax_com.png,LEAD,iecjax.com
ineedacnow_com__utm_source_google_utm_medium_gbp_a.png,REJECTED,ineedacnow.com..utm.source.google.utm.medium.gbp.a
ingridscleaningservicesjax_com.png,REJECTED,ingridscleaningservicesjax.com
inpowerjax_com.png,REJECTED,inpowerjax.com
integrityfirstelectric_com.png,REJECTED,integrityfirstelectric.com
integrityroofingsystems_com.png,LEAD,integrityroofingsystems.com
interstateroof_com_jacksonville.png,REJECTED,interstateroof.com.jacksonville
jackcwilsonroofing_com.png,REJECTED,jackcwilsonroofing.com
jackmeekscpa_com.png,LEAD,jackmeekscpa.com
jackndot_com.png,LEAD,jackndot.com
jacksonvilleacservice_com.png,LEAD,jacksonvilleacservice.com
jacksonvillepoolcleaners_com.png,REJECTED,jacksonvillepoolcleaners.com
jacksonvillerooffix_cc.png,REJECTED,jacksonvillerooffix.cc
jacksonvilleroofrepair_cc.png,REJECTED,jacksonvilleroofrepair.cc
jacksonvilletaxaccountants_com.png,LEAD,jacksonvilletaxaccountants.com
jacksonville_roofing_repair_and_installations_ueni.png,REJECTED,jacksonville.roofing.repair.and.installations.ueni
jaeofamerica_com_jacksonville_fl__utm_source_googl.png,REJECTED,jaeofamerica.com.jacksonville.fl..utm.source.googl
jamesandsonsroofrepair_cc.png,REJECTED,jamesandsonsroofrepair.cc
jandspestmgmt_com.png,REJECTED,jandspestmgmt.com
jandwheatingandair_com__utm_source_google_utm_medi.png,REJECTED,jandwheatingandair.com..utm.source.google.utm.medi
janiking_com_commercial_cleaning_jacksonville.png,REJECTED,janiking.com.commercial.cleaning.jacksonville
janneyroofing_com_jacksonville_roofing_company.png,REJECTED,janneyroofing.com.jacksonville.roofing.company
jaxelectricalcontracting_com.png,LEAD,jaxelectricalcontracting.com
jaxhydrojetters_com__utm_campaign_gmb.png,LEAD,jaxhydrojetters.com..utm.campaign.gmb
jaxlegalcpa_com.png,REJECTED,jaxlegalcpa.com
jaxpowerproelectric_com__utm_source_google_utm_med.png,REJECTED,jaxpowerproelectric.com..utm.source.google.utm.med
jaxremodels_com.png,REJECTED,jaxremodels.com
jaxtaxpro_com.png,LEAD,jaxtaxpro.com
jbl_roofing_com.png,REJECTED,jbl.roofing.com
jcharward_com.png,REJECTED,jcharward.com
jctaxation_com.png,LEAD,jctaxation.com
jdmtaxconsulting_com.png,REJECTED,jdmtaxconsulting.com
jdonovanac_com.png,REJECTED,jdonovanac.com
jenkinsheatingandair_com.png,REJECTED,jenkinsheatingandair.com
jlane_com.png,REJECTED,jlane.com
jlbrantley_pro.png,REJECTED,jlbrantley.pro
johnmerrillhomes_com.png,REJECTED,johnmerrillhomes.com
jomopoolservice_com__utm_source_gmb_utm_medium_org.png,REJECTED,jomopoolservice.com..utm.source.gmb.utm.medium.org
jonthegardenerjax_com.png,REJECTED,jonthegardenerjax.com
julianasmagiccleaningservices_com.png,REJECTED,julianasmagiccleaningservices.com
justintheplumber_com.png,REJECTED,justintheplumber.com
kathyscreativegardens_com.png,REJECTED,kathyscreativegardens.com
kaycoroofing_com__utm_source_googlebusinessprofile.png,REJECTED,kaycoroofing.com..utm.source.googlebusinessprofile
kdgjax_com__utm_source_omg_gbp_utm_medium_webclick.png,REJECTED,kdgjax.com..utm.source.omg.gbp.utm.medium.webclick
keithjones_cpa.png,REJECTED,keithjones.cpa
kevinrhoadcpa_com.png,REJECTED,kevinrhoadcpa.com
kingdombasedplumbing_com.png,REJECTED,kingdombasedplumbing.com
kingdomscontracting_com.png,REJECTED,kingdomscontracting.com
kingfishpest_com.png,REJECTED,kingfishpest.com
kingofhomesolutions_com__utm_source_google_utm_med.png,REJECTED,kingofhomesolutions.com..utm.source.google.utm.med
knockoutpestcontroljacksonville_com__utm_campaign_.png,REJECTED,knockoutpestcontroljacksonville.com..utm.campaign.
kpmg_com_us_en_how_we_work_locations_jacksonville_.png,REJECTED,kpmg.com.us.en.how.we.work.locations.jacksonville.
landmarkremodelingfl_com.png,REJECTED,landmarkremodelingfl.com
lawncare904_com.png,REJECTED,lawncare904.com
lawncareofsaintjohns_com.png,REJECTED,lawncareofsaintjohns.com
lawnsbystjohn_com.png,REJECTED,lawnsbystjohn.com
lawnstarter_com_jacksonville_fl_lawn_care_utm_sour.png,REJECTED,lawnstarter.com.jacksonville.fl.lawn.care.utm.sour
lecjax_com.png,REJECTED,lecjax.com
legacyrenovations_com.png,REJECTED,legacyrenovations.com
lettowplumbing_com.png,REJECTED,lettowplumbing.com
libertyelectricalcontractors_net.png,REJECTED,libertyelectricalcontractors.net
licketysplitfl_com_ponte_vedra_beach__utm_source_g.png,REJECTED,licketysplitfl.com.ponte.vedra.beach..utm.source.g
licketysplitfl_com_st_augustine__utm_source_google.png,REJECTED,licketysplitfl.com.st.augustine..utm.source.google
licketysplitfl_com__utm_source_google_utm_medium_g.png,REJECTED,licketysplitfl.com..utm.source.google.utm.medium.g
lilicleaningservices_com.png,REJECTED,lilicleaningservices.com
lindseypest_com__utm_source_google_utm_medium_orga.png,REJECTED,lindseypest.com..utm.source.google.utm.medium.orga
lisascleanservices_com.png,REJECTED,lisascleanservices.com
lmaccountingusa_com.png,REJECTED,lmaccountingusa.com
localelectricjax_com.png,REJECTED,localelectricjax.com
local_plumber_com.png,REJECTED,local.plumber.com
loreelectric_com.png,REJECTED,loreelectric.com
magnapest_com_locations_jacksonville_florida__utm_.png,REJECTED,magnapest.com.locations.jacksonville.florida..utm.
maidwonderfully_com.png,LEAD,maidwonderfully.com
mantisfl_com_about_us.png,LEAD,mantisfl.com.about.us
marcocompanies_com.png,LEAD,marcocompanies.com
markgenelectric_com.png,REJECTED,markgenelectric.com
markpest_com.png,REJECTED,markpest.com
marlinelectric904_com.png,REJECTED,marlinelectric904.com
martinizing_com_fleming_island.png,REJECTED,martinizing.com.fleming.island
masonbackflow_com.png,REJECTED,masonbackflow.com
masseyservices_com_jacksonville.png,REJECTED,masseyservices.com.jacksonville
masseyservices_com_jacksonville_pest_control__utm_.png,REJECTED,masseyservices.com.jacksonville.pest.control..utm.
masseyservices_com_orange_park_pest_control__utm_s.png,REJECTED,masseyservices.com.orange.park.pest.control..utm.s
masseyservices_com_ponte_vedra_pest_control__utm_s.png,REJECTED,masseyservices.com.ponte.vedra.pest.control..utm.s
mccallservice_com_our_service_areas_jacksonville_p.png,REJECTED,mccallservice.com.our.service.areas.jacksonville.p
mcdanielslawncare_com.png,REJECTED,mcdanielslawncare.com
mcinniscpa_com.png,REJECTED,mcinniscpa.com
mecojax_com.png,LEAD,mecojax.com
menava_com.png,REJECTED,menava.com
merrymaids_com_home_cleaners_jacksonville_fl_utm_s.png,REJECTED,merrymaids.com.home.cleaners.jacksonville.fl.utm.s
michaeldaviscpa_com.png,LEAD,michaeldaviscpa.com
mightyairinc_com.png,REJECTED,mightyairinc.com
mightydogroofing_com_northeast_fl__utm_source_goog.png,REJECTED,mightydogroofing.com.northeast.fl..utm.source.goog
mikeboucherroofing_com.png,REJECTED,mikeboucherroofing.com
mission_pest_com__utm_source_gmbjacksonvilleeast_u.png,REJECTED,mission.pest.com..utm.source.gmbjacksonvilleeast.u
mission_pest_com__utm_source_gmbjacksonvillemain_u.png,REJECTED,mission.pest.com..utm.source.gmbjacksonvillemain.u
mistersparky_com_firstcoast__utm_source_gbp_utm_me.png,REJECTED,mistersparky.com.firstcoast..utm.source.gbp.utm.me
mmmaccounting_com.png,REJECTED,mmmaccounting.com
monicacleanllc_com.png,REJECTED,monicacleanllc.com
mooreelectric_jax_com.png,LEAD,mooreelectric.jax.com
mrsroofers_com.png,REJECTED,mrsroofers.com
mybeachscapes_com.png,LEAD,mybeachscapes.com
myfloridabugman_com.png,REJECTED,myfloridabugman.com
mygrassguy_net.png,REJECTED,mygrassguy.net
mypestology_com.png,REJECTED,mypestology.com
naderspestraiders_com_florida_jacksonville_service.png,LEAD,naderspestraiders.com.florida.jacksonville.service
naderspestraiders_com_florida_ponte_vedra_service_.png,LEAD,naderspestraiders.com.florida.ponte.vedra.service.
naderspestraiders_com_florida_southside_jacksonvil.png,LEAD,naderspestraiders.com.florida.southside.jacksonvil
nationwideelectric_net.png,REJECTED,nationwideelectric.net
naturepest_com.png,REJECTED,naturepest.com
necelectricinc_com.png,REJECTED,necelectricinc.com
nedjacksontax_com.png,REJECTED,nedjacksontax.com
nefhac_com.png,REJECTED,nefhac.com
nefpools_com.png,REJECTED,nefpools.com
neliganconstruction_net.png,REJECTED,neliganconstruction.net
neoelectric_com__utm_source_google_utm_medium_orga.png,REJECTED,neoelectric.com..utm.source.google.utm.medium.orga
nexgenfl_com__utm_source_google_utm_medium_local_u.png,LEAD,nexgenfl.com..utm.source.google.utm.medium.local.u
nextlevelcpa_co.png,REJECTED,nextlevelcpa.co
nobleheatingairservices_com.png,LEAD,nobleheatingairservices.com
normansplumbing_com.png,REJECTED,normansplumbing.com
oakleyplumbingllc_net.png,REJECTED,oakleyplumbingllc.net
oceansidecleaners_com.png,REJECTED,oceansidecleaners.com
oceanstateac_com.png,LEAD,oceanstateac.com
oceantimepressurewashing_com.png,LEAD,oceantimepressurewashing.com
oceanwaycleaners_com.png,REJECTED,oceanwaycleaners.com
onestoptaxjax_us.png,REJECTED,onestoptaxjax.us
orangeparkplumbers_com.png,REJECTED,orangeparkplumbers.com
orkin_com_locations_florida_fl_jacksonville_pest_c.png,REJECTED,orkin.com.locations.florida.fl.jacksonville.pest.c
ourbookkeepers_com.png,LEAD,ourbookkeepers.com
paci_inc_com.png,LEAD,paci.inc.com
palmsair_com.png,LEAD,palmsair.com
panamaelectricinc_com.png,LEAD,panamaelectricinc.com
paradisepoolservice_com.png,REJECTED,paradisepoolservice.com
paragonpoolsjax_com.png,REJECTED,paragonpoolsjax.com
parkertermitecontrol_com_locations_jacksonville_fl.png,REJECTED,parkertermitecontrol.com.locations.jacksonville.fl
patriotmaids_com_location_fl_jacksonville.png,REJECTED,patriotmaids.com.location.fl.jacksonville
patsnurseryinc_com.png,LEAD,patsnurseryinc.com
pbjsa_com.png,REJECTED,pbjsa.com
pecjax_com.png,LEAD,pecjax.com
pestbear_com_locations_pest_control_jacksonville_f.png,REJECTED,pestbear.com.locations.pest.control.jacksonville.f
pestdefense_com_jacksonville__utm_source_google_ut.png,REJECTED,pestdefense.com.jacksonville..utm.source.google.ut
pestxpress_com.png,REJECTED,pestxpress.com
pinchapenny_com_stores_ponte_vedra_beach_fl_177.png,LEAD,pinchapenny.com.stores.ponte.vedra.beach.fl.177
piskyconstruction_com.png,REJECTED,piskyconstruction.com
pivotcpas_com.png,REJECTED,pivotcpas.com
plumbingjacksonville_com.png,LEAD,plumbingjacksonville.com
polarisroofingfl_com.png,LEAD,polarisroofingfl.com
pompaflorida_com.png,REJECTED,pompaflorida.com
pontevedrabeachroofrepair_cc.png,REJECTED,pontevedrabeachroofrepair.cc
poolmasterscleaning_com.png,LEAD,poolmasterscleaning.com
pooltroopers_com_locations_jacksonville_fl_pool_se.png,LEAD,pooltroopers.com.locations.jacksonville.fl.pool.se
portnoycpa_com.png,REJECTED,portnoycpa.com
preferredroofingjax_com.png,REJECTED,preferredroofingjax.com
premierlandscapingdesign_com.png,REJECTED,premierlandscapingdesign.com
premier_homepros_com.png,REJECTED,premier.homepros.com
prestoplumbingjax_com.png,REJECTED,prestoplumbingjax.com
primeroofingfl_com.png,LEAD,primeroofingfl.com
priorityroofs_com_location_jacksonville.png,REJECTED,priorityroofs.com.location.jacksonville
proforcepest_com_service_areas_pest_control_jackso.png,REJECTED,proforcepest.com.service.areas.pest.control.jackso
puntacanamultiservices_com.png,LEAD,puntacanamultiservices.com
pureenergyelectric_net.png,REJECTED,pureenergyelectric.net
purefloplumbingjax_com.png,REJECTED,purefloplumbingjax.com
purpleheartpools_com.png,REJECTED,purpleheartpools.com
pvplumbingservices_com__utm_source_google_utm_medi.png,REJECTED,pvplumbingservices.com..utm.source.google.utm.medi
qualityelectricalservice_com.png,REJECTED,qualityelectricalservice.com
quality_craftsmen_com.png,REJECTED,quality.craftsmen.com
quickelectricservicellc_com.png,REJECTED,quickelectricservicellc.com
quick_catch_com.png,REJECTED,quick.catch.com
ratchetroach_com__utm_source_google_utm_medium_bus.png,REJECTED,ratchetroach.com..utm.source.google.utm.medium.bus
redfoxroofers_com.png,REJECTED,redfoxroofers.com
reliableductsac_com.png,REJECTED,reliableductsac.com
remedypestsolutionsllc_com.png,LEAD,remedypestsolutionsllc.com
renovateestate_co__utm_source_google_utm_medium_wi.png,REJECTED,renovateestate.co..utm.source.google.utm.medium.wi
renuityhome_com_florida_jacksonville_fl__utm_sourc.png,REJECTED,renuityhome.com.florida.jacksonville.fl..utm.sourc
revolutionconstructioninc_com.png,REJECTED,revolutionconstructioninc.com
rfremodelingsolutions_com.png,REJECTED,rfremodelingsolutions.com
risingtidebuilders_com.png,REJECTED,risingtidebuilders.com
rivercityplumbingjax_com.png,REJECTED,rivercityplumbingjax.com
rivercityroofingcorp_com.png,REJECTED,rivercityroofingcorp.com
riverspestcontrol_com.png,LEAD,riverspestcontrol.com
rmjr_tax_accounting_com_ponte_vedra_beach_fl.png,LEAD,rmjr.tax.accounting.com.ponte.vedra.beach.fl
rockawayinc_com.png,REJECTED,rockawayinc.com
rogermauricecpa_com.png,REJECTED,rogermauricecpa.com
roofingprosusa_com.png,REJECTED,roofingprosusa.com
roofitforward_com_jacksonville.png,LEAD,roofitforward.com.jacksonville
roofitrightfl_com.png,REJECTED,roofitrightfl.com
roofologyroofing_com.png,REJECTED,roofologyroofing.com
rosshughescpa_com.png,REJECTED,rosshughescpa.com
rotorooter_com_jacksonville__utm_source_google_utm.png,REJECTED,rotorooter.com.jacksonville..utm.source.google.utm
rotorooter_com_southjacksonville__utm_source_googl.png,REJECTED,rotorooter.com.southjacksonville..utm.source.googl
royalpestservices_com.png,REJECTED,royalpestservices.com
rrustcpa_com.png,REJECTED,rrustcpa.com
saltandcitruscleaningco_com.png,REJECTED,saltandcitruscleaningco.com
schumanelectric_net.png,REJECTED,schumanelectric.net
scottspools_net.png,REJECTED,scottspools.net
sdsanabriacpa_com.png,REJECTED,sdsanabriacpa.com
seaglassjax_com.png,REJECTED,seaglassjax.com
serenoagardendesign_com.png,REJECTED,serenoagardendesign.com
serviceexperts_com_jacksonville_fl__utm_source_gbp.png,LEAD,serviceexperts.com.jacksonville.fl..utm.source.gbp
shiningbrightcleaning_com.png,REJECTED,shiningbrightcleaning.com
shultz_cpa.png,REJECTED,shultz.cpa
simplyverdeartificialturf_com.png,REJECTED,simplyverdeartificialturf.com
