filename,decision,website
chavezsonshvacservices_com_orlando_fl_3.png,REJECTED,chavezsonshvacservices.com.orlando.fl.3
cherymaids_com__utm_source_google_utm_medium_local.png,REJECTED,cherymaids.com..utm.source.google.utm.medium.local
choiceplumbingorlando_com.png,REJECTED,choiceplumbingorlando.com
chokshiaccounting_com.png,REJECTED,chokshiaccounting.com
chooseviewpoint_com.png,REJECTED,chooseviewpoint.com
chrislawncareservices_com.png,LEAD,chrislawncareservices.com
circuitelectric_com.png,REJECTED,circuitelectric.com
citicleaningsvcs_com__utm_campaign_gmb.png,REJECTED,citicleaningsvcs.com..utm.campaign.gmb
citrusairconditioners_com.png,REJECTED,citrusairconditioners.com
cityofbartow_net_168_customer_service_utility_bill.png,REJECTED,cityofbartow.net.168.customer.service.utility.bill
cityroofingorlando_com.png,REJECTED,cityroofingorlando.com
ckblakeland_com.png,REJECTED,ckblakeland.com
ckoaccountingservices_com.png,REJECTED,ckoaccountingservices.com
clancyelectric_co.png,REJECTED,clancyelectric.co
cleancans_com__utm_source_google_utm_medium_organi.png,REJECTED,cleancans.com..utm.source.google.utm.medium.organi
cleanexcleaningservices_com.png,REJECTED,cleanexcleaningservices.com
cleanieup_com.png,REJECTED,cleanieup.com
cleaningbyjennya_com.png,REJECTED,cleaningbyjennya.com
cleaningcfl_com.png,REJECTED,cleaningcfl.com
cleaningcitrus_com.png,REJECTED,cleaningcitrus.com
cleaningservicesmvlg_com.png,REJECTED,cleaningservicesmvlg.com
cleansesolutionsinc_com.png,REJECTED,cleansesolutionsinc.com
cleanupmyshhh_com.png,REJECTED,cleanupmyshhh.com
clean_nestcleaning_com.png,REJECTED,clean.nestcleaning.com
clearcomfortorlando_com.png,REJECTED,clearcomfortorlando.com
clearwaterlawnpros_com.png,REJECTED,clearwaterlawnpros.com
cleenoramaidsandcleaningservices_com_professional_.png,REJECTED,cleenoramaidsandcleaningservices.com.professional.
climatedesignac_com__utm_source_gmb_listing_utm_me.png,REJECTED,climatedesignac.com..utm.source.gmb.listing.utm.me
cnielectric_com.png,REJECTED,cnielectric.com
coastalroofinggrp_com.png,REJECTED,coastalroofinggrp.com
colibripools_com.png,REJECTED,colibripools.com
colislandscapes_com.png,REJECTED,colislandscapes.com
collegeparkco_com_about_us.png,REJECTED,collegeparkco.com.about.us
collinskb_com.png,REJECTED,collinskb.com
coltinelectric_com.png,REJECTED,coltinelectric.com
commercialremodelingorlando_com.png,REJECTED,commercialremodelingorlando.com
compassionate_cleaners_com.png,REJECTED,compassionate.cleaners.com
completecarpetcareservices_com.png,REJECTED,completecarpetcareservices.com
completely_transformed_com.png,REJECTED,completely.transformed.com
comprehensiveirrigation_com.png,REJECTED,comprehensiveirrigation.com
connectionaccounting_com.png,REJECTED,connectionaccounting.com
conner_cpa_com.png,REJECTED,conner.cpa.com
conquerairconditioning_com.png,REJECTED,conquerairconditioning.com
consolidatedpestcontrol_com.png,REJECTED,consolidatedpestcontrol.com
cooltoday_com_orlando_utm_source_google_utm_medium.png,REJECTED,cooltoday.com.orlando.utm.source.google.utm.medium
corewealth_com.png,REJECTED,corewealth.com
corneliusconstruction_com.png,REJECTED,corneliusconstruction.com
corredortile_com.png,REJECTED,corredortile.com
cortesec_com.png,LEAD,cortesec.com
countonscott_com.png,REJECTED,countonscott.com
countryboypestcontrol_com.png,REJECTED,countryboypestcontrol.com
covenantcleaningorlando_com.png,REJECTED,covenantcleaningorlando.com
coverall_com_locations_fl_orlando_support_center_u.png,REJECTED,coverall.com.locations.fl.orlando.support.center.u
cpaadvisorsusa_com.png,REJECTED,cpaadvisorsusa.com
cpabrandonfl_com.png,REJECTED,cpabrandonfl.com
cpahamilton_com.png,REJECTED,cpahamilton.com
cpataxorlando_com_about_uscontact_html.png,REJECTED,cpataxorlando.com.about.uscontact.html
cpawolfe_com.png,LEAD,cpawolfe.com
cpsgroupcpas_com.png,REJECTED,cpsgroupcpas.com
crabtreeplumbing_net.png,REJECTED,crabtreeplumbing.net
creativeremodelingoforlando_com.png,REJECTED,creativeremodelingoforlando.com
crevelloelectric_com.png,REJECTED,crevelloelectric.com
cricpa_com.png,REJECTED,cricpa.com
crittercontroloforlando_com.png,REJECTED,crittercontroloforlando.com
crosbyplumbingflorida_com__utm_source_gbp_utm_medi.png,REJECTED,crosbyplumbingflorida.com..utm.source.gbp.utm.medi
crosspestcontrol_com__utm_source_gbp_utm_medium_or.png,REJECTED,crosspestcontrol.com..utm.source.gbp.utm.medium.or
crosswiredelectrical_com.png,REJECTED,crosswiredelectrical.com
crownpestcontroljax_com.png,LEAD,crownpestcontroljax.com
curoof_com.png,REJECTED,curoof.com
curryplumbing_com.png,LEAD,curryplumbing.com
custompestsolutionscfl_com.png,REJECTED,custompestsolutionscfl.com
cwwoodplumbing_com.png,LEAD,cwwoodplumbing.com
cyrilshomerepairs_com.png,LEAD,cyrilshomerepairs.com
c_tax_freeconsultation.png,REJECTED,c.tax.freeconsultation
danramoslandscaping_com.png,REJECTED,danramoslandscaping.com
dantzlergroup_com.png,REJECTED,dantzlergroup.com
davenportgreen_com.png,REJECTED,davenportgreen.com
davenportheatandcool_com.png,LEAD,davenportheatandcool.com
davespestcontrol_com.png,REJECTED,davespestcontrol.com
davespestcontrol_com_longwood_pest_control.png,REJECTED,davespestcontrol.com.longwood.pest.control
davespestcontrol_com_pest_control_lakeland.png,REJECTED,davespestcontrol.com.pest.control.lakeland
davidcolecpa_com.png,REJECTED,davidcolecpa.com
davilaremodeling_com.png,REJECTED,davilaremodeling.com
davisfamilyroofrepair_com.png,REJECTED,davisfamilyroofrepair.com
davisroofingandrestoration_com.png,REJECTED,davisroofingandrestoration.com
dbrconstructionllc_com__utm_source_gmb_utm_medium_.png,REJECTED,dbrconstructionllc.com..utm.source.gmb.utm.medium.
dbtaxgroup_com.png,REJECTED,dbtaxgroup.com
dcrowder_com.png,REJECTED,dcrowder.com
deepdivepoolservices_com.png,REJECTED,deepdivepoolservices.com
deepsouthhvac_com_contact.png,REJECTED,deepsouthhvac.com.contact
deitrickcpa_com.png,REJECTED,deitrickcpa.com
delair_com_orlando_north.png,REJECTED,delair.com.orlando.north
delectrician_com.png,REJECTED,delectrician.com
demetrihomes_com.png,REJECTED,demetrihomes.com
desantisroofing_com_roofing_company_winter_garden.png,REJECTED,desantisroofing.com.roofing.company.winter.garden
detailscg_com.png,REJECTED,detailscg.com
dickensplumbinginc_net.png,REJECTED,dickensplumbinginc.net
discountairsupply_com.png,REJECTED,discountairsupply.com
discountmetalmart_com.png,REJECTED,discountmetalmart.com
divinepowerandlight_com.png,REJECTED,divinepowerandlight.com
diy_pestcontrol_com.png,REJECTED,diy.pestcontrol.com
dlcabinetry_com.png,REJECTED,dlcabinetry.com
doanplumbing_com__utm_source_gmb_utm_medium_organi.png,REJECTED,doanplumbing.com..utm.source.gmb.utm.medium.organi
docelectricalservices_com.png,REJECTED,docelectricalservices.com
doctorhouseremodel_com.png,REJECTED,doctorhouseremodel.com
docwattselectric_com__utm_source_google_utm_medium.png,REJECTED,docwattselectric.com..utm.source.google.utm.medium
doeren_com.png,REJECTED,doeren.com
doityourselfpestproducts_com__utm_source_omg_gbp_u.png,LEAD,doityourselfpestproducts.com..utm.source.omg.gbp.u
donaldsonpa_com.png,REJECTED,donaldsonpa.com
donthomascpa_com.png,REJECTED,donthomascpa.com
dorisbonnet_com.png,LEAD,dorisbonnet.com
downtown_air_com__utm_campaign_gmb.png,REJECTED,downtown.air.com..utm.campaign.gmb
draingenieplumbing_com_orlando__utm_source_organic.png,REJECTED,draingenieplumbing.com.orlando..utm.source.organic
dreamerslandscaping_com.png,REJECTED,dreamerslandscaping.com
dreamlineaccounting_com.png,REJECTED,dreamlineaccounting.com
dreamscapesfl_com.png,REJECTED,dreamscapesfl.com
dreamwerxkb_com.png,REJECTED,dreamwerxkb.com
drjacks_net__utm_source_gbp_utm_medium_organic_utm.png,REJECTED,drjacks.net..utm.source.gbp.utm.medium.organic.utm
drphillipsco_com.png,REJECTED,drphillipsco.com
dsgroupconstruction_com.png,REJECTED,dsgroupconstruction.com
dslandscaping_com.png,REJECTED,dslandscaping.com
duanemcquillenconstruction_com.png,REJECTED,duanemcquillenconstruction.com
dulniaktax_com.png,LEAD,dulniaktax.com
duvalac_com.png,REJECTED,duvalac.com
dynamicproadvisors_net.png,REJECTED,dynamicproadvisors.net
e2homes_com.png,REJECTED,e2homes.com
eacleaning_com_contact_html.png,REJECTED,eacleaning.com.contact.html
eagleroofingsys_com.png,REJECTED,eagleroofingsys.com
earthtouchlawns_com.png,REJECTED,earthtouchlawns.com
earth_techofpolkcounty_com.png,REJECTED,earth.techofpolkcounty.com
easyclean_app.png,REJECTED,easyclean.app
ebmpropertymaintenancellc_com.png,REJECTED,ebmpropertymaintenancellc.com
ecorestorellc_com.png,REJECTED,ecorestorellc.com
ecpaflorida_com.png,REJECTED,ecpaflorida.com
edge2edgeroofing_com.png,REJECTED,edge2edgeroofing.com
ednacleaning_com.png,REJECTED,ednacleaning.com
efigco_com.png,REJECTED,efigco.com
egairsolution_com.png,REJECTED,egairsolution.com
egbertsair_com_heat_pump_repair_in_lakeland_fl__ut.png,REJECTED,egbertsair.com.heat.pump.repair.in.lakeland.fl..ut
eg_hvac_com.png,REJECTED,eg.hvac.com
ejsmallbusinessaccounting_com.png,REJECTED,ejsmallbusinessaccounting.com
electricians_orlando_com.png,REJECTED,electricians.orlando.com
elevateairconditioning_com.png,REJECTED,elevateairconditioning.com
elevated_cleaning_cleaning_services_fort_lauderdal.png,REJECTED,elevated.cleaning.cleaning.services.fort.lauderdal
eliteacllc_com_longwood_fl__utm_source_google_utm_.png,REJECTED,eliteacllc.com.longwood.fl..utm.source.google.utm.
elitenesscleaning_com_pages_contact_us_florida_lak.png,REJECTED,elitenesscleaning.com.pages.contact.us.florida.lak
eliteroofleakrepair_site_location_roofing_contract.png,LEAD,eliteroofleakrepair.site.location.roofing.contract
ellerpainting_com.png,REJECTED,ellerpainting.com
elplomerolatino_com.png,REJECTED,elplomerolatino.com
eltlandscape_com.png,REJECTED,eltlandscape.com
elysiumkitchens_com.png,REJECTED,elysiumkitchens.com
emeraldplumbing_net.png,LEAD,emeraldplumbing.net
empirebuildersflorida_com.png,REJECTED,empirebuildersflorida.com
empireroofingfl_com__utm_source_google_utm_medium_.png,REJECTED,empireroofingfl.com..utm.source.google.utm.medium.
empoweredfl_com.png,REJECTED,empoweredfl.com
