city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
Jacksonville,Riverside Jacksonville FL,Pool service companies,Calm Waters Pool Services,(904) 712-1925,,No,5,1,"2375 St Johns Bluff Rd S #205, Jacksonville, FL 32246, USA",ChIJXyQKb9S15YgRP1mnCip_bxk,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Plumbers,ROOTER EXPRESS OF JAX LLC,(904) 909-1763,,No,5,132,"11648 Pine Acres Rd, Jacksonville, FL 32223, USA",ChIJa3S5Gy3P5YgRsq9wnWAkYdM,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Jungle Life Landscape LLC,(904) 423-6024,,No,4.6,50,"11547 Sedgemoore Dr E, Jacksonville, FL 32223, USA",ChIJVVXFec7O5YgRdG7-VUETbbA,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,High Profile Landscaping,(904) 367-8873,,No,3.7,3,"2821 Mandarin Meadows Dr S, Jacksonville, FL 32223, USA",ChIJA6cYMebO5YgR4sV89YCCxlQ,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Millers Irrigation Services LLC,(904) 236-7976,,No,5,113,"12748 Fernbank Ln, Jacksonville, FL 32223, USA",ChIJ6QlXV-XP5YgREM3vhq7hy-M,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Cleaning companies,You've Got Maids of South Jacksonville,(904) 891-0037,,No,5,10,"11234 San Jose Blvd #6, Jacksonville, FL 32223, USA",ChIJxxW6ItjJ5YgRcCUOmLhd_78,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Remodelers,Bath and kitchen remodeling I All New Remodeling,(904) 226-7611,,No,4.8,18,"13048 Gran Bay Pkwy, Jacksonville, FL 32258, USA",ChIJCQ-lal7N5YgRn8WL5k87b3c,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Plumbers,Stevenson plumbing,(904) 762-6830,,No,5,38,"6834 Brandemere Rd S, Jacksonville, FL 32211, USA",ChIJ4eYd-eWOBGER2xWy3ECggfk,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Stuart Jones Electric Inc,(904) 786-0111,,No,4.4,25,"2231 Corporate Square Blvd #3, Jacksonville, FL 32216, USA",ChIJ44Ja-cK45YgR1tRDR_s-vGk,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Accountants,Jacksonville Accounting & Tax,,,No,4,1,"1309 St Johns Bluff Rd N # b 106, Jacksonville, FL 32225, USA",ChIJCbB3lam05YgROrnDqRthuWQ,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Plumbers,Plumb-Pal Plumbing and Irrigation,(904) 300-2384,,No,4.8,18,"2785 Downing St, Jacksonville, FL 32205, USA",ChIJBRl8xauLVA4R6skdBS-2oKs,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Plumbers,Able Plumbing Repair Services,(904) 771-7104,,No,1,2,"Jacksonville, FL 32210, USA",ChIJ_____2-45YgR88PCOqkjv6M,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Electricians,Stuart Jonse Electric,(904) 384-9772,,No,5,1,"1942 Hamilton St, Jacksonville, FL 32210, USA",ChIJ0ytPMW-45YgRozedGRq9DN8,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Electricians,DeBerry Electric Co Inc,(904) 757-8424,,No,4,1,"13463 N Main St, Jacksonville, FL 32218, USA",ChIJW0jh6V2u5YgRvfvEu9cKS1U,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,"Cls Landscaping Of North Florida, Llc",,,No,4.9,7,"4527 Marquette Ave, Jacksonville, FL 32210, USA",ChIJo0kB5Wi45YgRkdFLM0Mo7ak,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,Peachtree Outdoor Services LLC,(570) 202-6524,,No,3.7,23,"1235 Challen Ave, Jacksonville, FL 32205, USA",ChIJaXunpTW45YgRiWrBJEOws-w,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,Batado Landscaping,(561) 685-9622,,No,5,2,"1132 Hamilton St, Jacksonville, FL 32205, USA",ChIJlccYHCkDm0UR5OM2lk16Xbo,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Accountants,Cowart & Land Tax Service,,,No,5,1,"4575 St Johns Ave, Jacksonville, FL 32210, USA",ChIJD7FZA2i45YgR8VOq1jvJ1-U,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Accountants,QuickBooks Customer Solution,(888) 483-3721,,No,,0,"3630 Park St, Jacksonville, FL 32205, USA",ChIJCVvvigm55YgRBmgZsicsWvg,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Accountants,Talbott Tax & Accounting,(904) 384-3012,,No,5,1,"4070 Herschel St #6, Jacksonville, FL 32210, USA",ChIJ3bVhEkC45YgRXRhYgY8w6S4,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Remodelers,Everett’s Custom Renovations LLc,(904) 418-3571,,No,4.7,26,"7881 Steamboat Springs Ct, Jacksonville, FL 32210, USA",ChIJc8s27PDH5YgRni4IYdnvBgU,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Landscapers,Elysian Lawn & Home Care,(904) 945-9103,,No,5,1,"129 Bluefish Ave, Ponte Vedra Beach, FL 32082, USA",ChIJb47wCL7FciMRCrmo_sBlRPU,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Landscapers,Action,(904) 525-8881,,No,5,3,"100 Lake Vista Dr, Ponte Vedra Beach, FL 32082, USA",ChIJeYBaN9FJ5IgR9BJegtmicrs,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Landscapers,Salt Run Outdoor,(904) 907-7010,,No,3.4,5,"1103 Marsh Cove Ct, Ponte Vedra Beach, FL 32082, USA",ChIJc7px9NdJ5IgR4ssa7TV1J-A,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Cleaning companies,Solana Cleaners,(904) 473-5373,,No,4.3,12,"234 Solana Rd, Ponte Vedra Beach, FL 32082, USA",ChIJr6HUzhI35IgRfwhS6XeW8Gg,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Accountants,Hutchens Jr James G CPA,(904) 280-1228,,No,,0,"106 Canal Blvd, Ponte Vedra Beach, FL 32082, USA",ChIJUc8X9-k25IgRj5Dh1FlV9zE,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Roofers,Garcia Roofing Services,(904) 385-1098,,No,5,1,"181 Del Prado Dr, Ponte Vedra Beach, FL 32082, USA",ChIJ4xq5YZs35IgRhy6SOKaPIrg,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Roofers,Ponte Vedra Elite Roof Leak,(904) 789-7549,,No,,0,"82 Dolphin Blvd E, Ponte Vedra Beach, FL 32082, USA",ChIJO4BD08g35IgR9JEmgM6akJA,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,HVAC companies,Ponte Vedra Beach,(904) 816-3770,,No,4.7,15,"91 Dolphin Blvd E, Ponte Vedra Beach, FL 32082, USA",ChIJCX1bvrBJ5IgR47JR_m4UR6A,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Remodelers,Hanna Builders,(904) 234-6453,,No,5,1,"134 36th Ave S, Jacksonville Beach, FL 32250, USA",ChIJ7ym7mcxJ5IgRE0X3EGZos0w,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Electricians,"Ace Electrical Services of North Florida, Inc.",(904) 322-7138,,No,4.1,7,"3139 Walnut St, Jacksonville, FL 32206, USA",ChIJgSJyBiqx5YgRj41Wiia0Tgg,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Cleaning companies,"Phoenix Deluxe Cleaning, LLC",(904) 397-5353,,No,4.8,21,"50 N Laura St Suite 2500, Jacksonville, FL 32202, USA",ChIJMaFjEBe35YgRtrfXmMg0Bfo,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Pest control,CritterCatchers,(904) 706-0983,,No,5,19,"3100/5 US-17, Jacksonville, FL 32206, USA",ChIJe6IYYr_3YIgR8OPSIO10hHI,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Pest control,Pest Control Service,(407) 634-5354,,No,,0,"N Hogan St, Jacksonville, FL 32202, USA",ChIJH4h0_PG35YgRVctyZhrBR3M,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Roofers,"Alton Roofing Services, LLC",(904) 235-5224,,No,4.7,69,"5352 Hwy Ave, Jacksonville, FL 32254, USA",ChIJCQEqC9C55YgROupuz8aLhBc,no_website,,,,,False,100
Jacksonville,Oceanway Jacksonville FL,Landscapers,Living Branches Lawn and Landscapes,(904) 401-1148,,No,5,25,"12094 Chester Creek Rd, Jacksonville, FL 32218, USA",ChIJR00d8BSh5YgRKEpP6PqxvUU,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Plumbers,Harry H Hill Plumbing Inc,(904) 389-1909,,No,5,74,"12 Widener Way, Orange Park, FL 32073, USA",ChIJ50NpPuTF5YgRR30Zlam_lLU,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Landscapers,Fleming Island Lawn Service,(904) 562-0466,,No,5,14,"County Rd 220, Fleming Island, FL 32003, USA",ChIJVb1-ypDa5YgRHILsezPFOoU,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Landscapers,Ettinger Lawn And Landscape LLC,(904) 449-3080,,No,4.7,3,"2150 Salt Myrtle Ln, Fleming Island, FL 32003, USA",ChIJSa1ZbbdpymkRVfrEQW9Ebz0,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Cleaning companies,Clean Slate Cleaning LLC,(904) 254-1273,,No,5,7,"1900 Copper Stone Drive Unit #D, Fleming Island, FL 32003, USA",ChIJ-yHVAMnG6kERkBADoSi5zr4,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Accountants,Fleming Island Accounting & Consulting,(904) 264-0875,,No,,0,"414 Old Hard Rd UNIT 102, Orange Park, FL 32003, USA",ChIJdUQ_FC_F5YgRkhwWQg7KkFg,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Pest control,Mantis Lawn & Pest Control Inc,(904) 925-6949,,No,4.4,20,"3136 Moody Ave, Orange Park, FL 32065, USA",ChIJ-2tDrkLE5YgRqbz0C8Jnvrs,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Pest control,THE ELECTRIC MAN LLC,,,No,,0,"2018 Lulu Ct, Green Cove Springs, FL 32043, USA",ChIJNRopWs7b5YgRa4iR8P4OPrg,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Pool service companies,Fleming Island Pool Services,(904) 945-5340,,No,5,1,"188 Silver Glen Ave, St. Augustine, FL 32092, USA",ChIJdZHFGrDU5YgRdJFPF8PjTdE,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Roofers,Rookery Roofing LLC,(239) 508-6262,,No,4.5,2,"414 Old Hard Rd # 401, Fleming Island, FL 32003, USA",ChIJdXOTFK7F5YgRWehePl9rt-k,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Roofers,Jackson Brothers Roofing,(904) 385-1061,,No,5,1,"1633 Plainfield Ave, Orange Park, FL 32073, USA",ChIJDS-EtSnF5YgRHckiEsC0F_M,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Remodelers,Brad's Handyman Services LLC,(904) 466-4147,,No,3.5,8,"Covington Ln, Fleming Island, FL 32003, USA",ChIJB_t2Qnfb5YgRP2RMJ6GHhkw,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Spower solutions corporation,(857) 417-3952,,No,5,32,"9506 Hood Rd Unit 4, Jacksonville, FL 32257, USA",ChIJbyxzpJgSIS8RAM20iq9paCo,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Master Electric,(904) 902-6073,,No,5,2,"8365 Dix Ellis Trail, Jacksonville, FL 32256, USA",ChIJYXh_AATL5YgRGs_FUx5Uh0k,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Master Electric Llc,(844) 642-0095,,No,3.8,32,"7447 Salisbury Rd, Jacksonville, FL 32256, USA",ChIJycLRK2vK5YgRX1oBZzTt4bA,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Landscapers,B & L Landscape Co,(904) 262-1264,,No,3.8,6,"7748 Spaner Rd, Jacksonville, FL 32256, USA",ChIJ5afW9mvL5YgRXn5QvwkcrMg,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Cleaning companies,Super Clean Services,(904) 780-1101,,No,5,2,"7901 Baymeadows Cir E, Jacksonville, FL 32256, USA",ChIJXauuArrL5YgRzd0Lt3l3Vvc,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Cleaning companies,CLA Cleaning Services,(904) 881-1478,,No,4.9,8,"8283 Baymeadows Rd E, Jacksonville, FL 32256, USA",ChIJk6XMofq15YgRbqt0g4RfJNc,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Remodelers,CALA REMODELING LLC,(904) 442-4020,,No,5,9,"8000 Baymeadows Cir E, Jacksonville, FL 32256, USA",ChIJV0YExw7L5YgRzT9g4Crz6mQ,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,B & C Electric Inc,(561) 771-6455,,No,4.6,28,"N/A, Jacksonville, FL 32235, USA",ChIJ-eRa7EO25YgRYdCc_r96GP0,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,Arlington Auto Electric,(904) 743-3900,,No,4.4,23,"5949 Arlington Rd, Jacksonville, FL 32211, USA",ChIJhRnMX-e15YgRVUHXHqlvfCU,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,Arlington Tax Services,(904) 379-2165,,No,5,90,"1551 Cesery Blvd, Jacksonville, FL 32211, USA",ChIJB2eBfG2z5YgRViH6KiRCkMo,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,WL Bookkeeping and taxes LLC,(904) 469-4393,,No,5,23,"6054 Arlington Expressway Service Rd #8, Jacksonville, FL 32211, USA",ChIJZxBKcpa15YgR-5mM-0We4SU,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,"T.N. HODSDON, INC.",(904) 725-3677,,No,5,13,"644 Cesery Blvd # 280, Jacksonville, FL 32211, USA",ChIJ0zlFi_C15YgRaBWephcpLMA,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Roofers,Finley Roofing Co,(386) 342-4960,,No,,0,"6108 Arlington Rd, Jacksonville, FL 32211, USA",ChIJozahlMa15YgRUysBxpmflCs,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Roofers,Z Roofing Group LLC,(904) 328-7411,,No,5,2,"6237 Merrill Rd, Jacksonville, FL 32277, USA",ChIJAQCcKviz5YgROxQhVQ01ZT4,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Remodelers,Ike the Builder LLC,(904) 239-0200,,No,5,4,"1411 Bellemeade Blvd, Jacksonville, FL 32211, USA",ChIJz8fP33G05YgRiahB5VAnxnc,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Pool service companies,Ortega Pool Services,(904) 384-7665,,No,5,2,"4154 Torino Pl, Jacksonville, FL 32244, USA",ChIJMcas6-HH5YgRR3yq9w9DDl0,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Hudson Roofing Company,(386) 342-4996,,No,,0,"2902 Corinthian Ave, Jacksonville, FL 32210, USA",ChIJlbHOf8a55YgRCFvjaIjLS6k,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Quality Roofing Jacksonville,(904) 795-8428,,No,4,4,"4224 St Johns Ave, Jacksonville, FL 32210, USA",ChIJ_VBf23C45YgRx6fUUmZQJvQ,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Sheridan & Sons Roofing,(386) 342-4961,,No,,0,"2720 Park St, Jacksonville, FL 32205, USA",ChIJVVA08Re55YgR82blLsLtC4A,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Silcox Contracting,(904) 389-1516,,No,3.4,5,"4582 Lexington Ave, Jacksonville, FL 32210, USA",ChIJ81saTm-45YgR74pOU8qtE3M,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Thrift Roofing,(904) 225-8008,,No,,0,"1241 McDuff Ave S, Jacksonville, FL 32205, USA",ChIJnws_eDK45YgRrKqqMv2W7SI,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Williams Quality Roofing LLC,(904) 553-1267,,No,,0,"1934 Edgewood Ave S, Jacksonville, FL 32254, USA",ChIJ7763GiW45YgRpMsB3adghts,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,HVAC companies,Jacksonville Air Conditioning & Heating,(904) 590-5225,,No,5,34,"77HG+3C, Jacksonville, FL 32210, USA",ChIJ_____2-45YgR59yfwf-wxvg,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Plumb-Pal Plumbing,(904) 300-2384,,No,5,253,"1310 Pinewood Rd, Jacksonville Beach, FL 32250, USA",ChIJ_QCNx7T3s60RGI5zwhjH2Ok,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Tom Plumb,(904) 386-9853,,No,5,62,"1100 Seagate Ave, Neptune Beach, FL 32266, USA",ChIJj2d5zCtJ5IgRJ-ZgyAIU9mo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Styles Smith Plumbing Inc,(904) 241-4131,,No,4.7,21,"1537 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJDeX1sHJJ5IgRl_K55R7d2RA,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Bryant Plumbing Co,(904) 242-9256,,No,5,1,"51 Ardella Rd, Atlantic Beach, FL 32233, USA",ChIJQ-eQwkxJ5IgRZT4fdzK3ucM,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Electricians,Spurgeon Electric Inc,(904) 225-0671,,No,4.9,11,"850489 US-17, Yulee, FL 32097, USA",ChIJz3ihSgGq5YgRfJ4_PjbCH8M,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Landscapers,"GPE Groundskeeping, Inc",(904) 536-0907,,No,4.9,64,"14245 Drakes Point Dr, Jacksonville, FL 32224, USA",ChIJAQAA6c5L5IgRdmFU_2X6fbk,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Landscapers,The coral reef,(904) 258-2884,,No,5,2,"111 South St, Neptune Beach, FL 32266, USA",ChIJ91PJNGJJ5IgRHKSVSssSaVo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Cleaning companies,East Coast Quality Cleaning,(904) 782-5489,,No,4.1,14,"1415 Atlantic Blvd Ste B, Neptune Beach, FL 32266, USA",ChIJg4KkeNBJ5IgR44Dc6D2oYpw,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,Legal Accounting Solutions,(904) 382-6145,,No,5,1,"301 First St, Neptune Beach, FL 32266, USA",ChIJlxFo2jpJ5IgRB9VhYXf7qNc,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,Maresma Brandon CPA,(904) 222-0204,,No,5,1,"324 6th Ave N, Jacksonville Beach, FL 32250, USA",ChIJkVkYOQZJ5IgR_pC4SzhpRa8,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,X,(904) 247-3160,,No,4.3,24,"1511 Penman Rd # B, Jacksonville Beach, FL 32250, USA",ChIJZ5KcznJJ5IgR-7VFQ2RK4bU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,Hillegass Chepenik & Hood,(904) 246-0713,,No,5,3,"427 3rd St N, Jacksonville Beach, FL 32250, USA",ChIJRSNToQdJ5IgRr2h__Do8fuY,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,"Hank Watson, CPA (Henrietta Watson, CPA)",(904) 234-8221,,No,5,2,"814 1st St N, Jacksonville Beach, FL 32250, USA",ChIJ52wVrNJJ5IgRYq_frOi0XGo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Pest control,Independent Pest Management Inc,(904) 867-0344,,No,5,2,"1301 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJ3RIF03JJ5IgR4bZ5xrKDop8,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Roofers,Monahan Roofing Contractors,(904) 221-0059,,No,4.7,25,"2050 Kings Cir S, Neptune Beach, FL 32266, USA",ChIJv1CDqFtJ5IgREz7WG9U2Dz8,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Remodelers,Beaches Home Solutions,(904) 372-3136,,No,5,23,"1715 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJ2wAvC5hJ5IgRQiaGKHihTeU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Remodelers,27 South Home Group,(904) 595-7118,,No,5,1,"321 10th Ave N, Jacksonville Beach, FL 32250, USA",ChIJV9jQtNBM5IgRBJUMLYB06kM,no_website,,,,,False,100
Orlando,Winter Park FL,Plumbers,Ken's Plumbing Inc,(407) 647-7400,,No,5,11,"1938 W Fairbanks Ave, Winter Park, FL 32789, USA",ChIJpYJMcHxw54gRbbJlUAFHcVk,no_website,,,,,False,100
Orlando,Winter Park FL,Plumbers,Winter Park AC Repair & Plumbing,(407) 410-3242,,No,5,18,"400 S Park Ave, Winter Park, FL 32789, USA",ChIJl2XDFh-p2YgRlgL_6PeiNbM,no_website,,,,,False,100
Orlando,Winter Park FL,Plumbers,Winter Park Plumbing Services,(407) 863-0691,,No,5,5,"250 S Center St, Winter Park, FL 32789, USA",ChIJk8fE7rRx54gRVVT2IslbvWM,no_website,,,,,False,100
Orlando,Winter Park FL,Electricians,Percopo Electric,(407) 766-5150,,No,5,32,"7028 Betty St, Winter Park, FL 32792, USA",ChIJzVW6XDny9S8Rf1ZIJdJqXZQ,no_website,,,,,False,100
Orlando,Winter Park FL,Electricians,Bella Electric INC.,(407) 730-0034,,No,5,3,"3500 Aloma Forsyth Center, Winter Park, FL 32792, USA",ChIJAT6g8JRv54gRDv856RwBdVA,no_website,,,,,False,100
Orlando,Winter Park FL,Landscapers,Ace Landscape Services LLC,(407) 619-4675,,No,4.4,20,"2152 Linden Rd, Winter Park, FL 32792, USA",ChIJB_cUBb1v54gR72dTLOQDclg,no_website,,,,,False,100
Orlando,Winter Park FL,Landscapers,J & W Landscaping,(407) 628-4434,,No,3.9,7,"2005 Kentucky Ave, Winter Park, FL 32789, USA",ChIJ6Su27XBw54gRq3ckEqJBXVU,no_website,,,,,False,100
Orlando,Winter Park FL,Cleaning companies,Evolution Deep Clean,(407) 476-8525,,No,4.9,160,"729 Executive Dr, Winter Park, FL 32789, USA",ChIJUdKvKS5d54gRVGNQWRdHUa4,no_website,,,,,False,100
Orlando,Winter Park FL,Cleaning companies,GreatJobPro - House Cleaning Winter Garden,(407) 928-2738,,No,5,157,"9813 Lost Creek Dr, Winter Garden, FL 34787, USA",ChIJOTlqzbRM3aUR8cVfw_I1ZfM,no_website,,,,,False,100
Orlando,Winter Park FL,Pool service companies,Bill Wendorf's Pool Services,(407) 645-4499,,No,4.2,10,"1990 Kentucky Ave, Winter Park, FL 32789, USA",ChIJFWDFzntw54gRZF4bB5D2auA,no_website,,,,,False,100
Orlando,Winter Park FL,Roofers,ROOFING CONSTRUCTION SERVICES LLC,(689) 345-7999,,No,4.9,63,"2745 W Fairbanks Ave Ste. 205, Winter Park, FL 32789, USA",ChIJswE6Ubdx54gRkTkfZynnvt8,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Plumbers,East Orlando Plumbing Services,(407) 863-0755,,No,5,6,"Orlando, FL 32822, USA",ChIJwZ1PJMNl54gR9i5h9O-wwQA,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Electricians,FC ELECTRIC GROUP LLC,(786) 602-6289,,No,5,25,"10514 Green Ivy Ln, Orlando, FL 32832, USA",ChIJ1wjZLOVh54gRFXmjjZ3pyBw,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Electricians,Orlando Electrician Pros,,,No,,0,"11247 History Ave, Orlando, FL 32832, USA",ChIJda3ds39h54gRSy5-s-0S7xA,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Landscapers,Premier Landscapes Org.,(689) 333-5145,,No,5,3,"6900 Tavistock Lakes Blvd Suite 400, Orlando, FL 32827, USA",ChIJ41OM0sWJ3YgRvU2OZg4o60U,no_website,,,,,False,100
Orlando,Lake Nona Orlando FL,Accountants,AF Business Services,(407) 437-7119,,No,5,162,"10135 Hartford Maroon Rd, Orlando, FL 32827, USA",ChIJ7-dTB2Bj54gRCTjPAiSaqL8,no_website,,,,,False,100
