city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score,tech_score,tech_issues
Fort Lauderdale,Davie FL,Cleaning companies,Ng solutions cleaning,(954) 306-6422,https://ngsolutionscleaning.com/,Yes,4.8,204,"4801 S University Dr # 102, Davie, FL 33328, USA",ChIJVaj5lUGo2YgRQ-YdBZNP5bg,weak_site,,200,,1051,True,85.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,San Marco Jacksonville FL,HVAC companies,Thigpen Heating and Cooling,(904) 448-1962,https://www.thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Yes,4.9,1059,"2801 Dawn Rd, Jacksonville, FL 32207, USA",ChIJCdTwFSO25YgRSwqGDWjkqeY,weak_site,,200,https://thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,7886,True,85.0,3,Fetch Failed (Timeout/Blocked)
Orlando,Thornton Park Orlando FL,Accountants,Larson Accounting Group,(407) 370-3686,https://larsonacc.com/,Yes,4.7,135,"1000 Legion Pl #900, Orlando, FL 32801, USA",ChIJjU9b0nh-54gR41YGcIO-MU8,weak_site,,200,,2686,True,85.0,3,Fetch Failed (Timeout/Blocked)
Fort Lauderdale,Deerfield Beach FL,Pool service companies,Trevenzoli Pool & Spa,(305) 409-7378,https://pool.trevenzolipoolspa.com/?utm_source=Trafego&utm_medium=Gmn,Yes,4.9,94,"550 Fairway Dr # 105A, Deerfield Beach, FL 33441, USA",ChIJNeuzg-cbgy0R94iSMLpE-U8,weak_site,,200,,2583,True,82.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,Mandarin Jacksonville FL,Roofers,Benton Integrity Roofing Systems,(904) 262-7663,https://www.integrityroofingsystems.com/,Yes,4.7,90,"5570 Florida Mining Blvd S, Jacksonville, FL 32257, USA",ChIJf4IgiJfL5YgR2dgdhGBoSIY,weak_site,,200,,2471,True,80.0,3,Fetch Failed (Timeout/Blocked)
Tampa,Westshore Tampa FL,Plumbers,Granda Plumbing,(813) 599-2468,http://grandaplumbing.com/,Yes,4.9,173,"1523 W Grace St, Tampa, FL 33607, USA",ChIJ71IN79CQIacReY_T1pe6Rzo,weak_site,,200,http://www.grandaplumbing.com/,817,False,80.0,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Tampa,Ybor City Tampa FL,Pest control,Do It Yourself Pest Control,(813) 931-3993,http://pestcontrolservicestampa.com/,Yes,4.5,258,"2501 W Busch Blvd #7, Tampa, FL 33618, USA",ChIJT47pQDDBwogRdiq3x2mINPU,weak_site,,200,,1109,False,80.0,4,No SSL | Outdated Copyright (2013) | Not Mobile Friendly (No Viewport)
Jacksonville,Mandarin Jacksonville FL,Roofers,Interstate Roofing Inc.,(904) 299-7663,https://interstateroof.com/jacksonville/,Yes,4.8,89,"2929 Plummer Cove Rd, Jacksonville, FL 32223, USA",ChIJicvdEazJ5YgRrLK-8Qi_I_U,weak_site,,200,,1396,True,79.5,3,Fetch Failed (Timeout/Blocked)
Tampa,Palma Ceia Tampa FL,Electricians,Dean's Electrical Service,(813) 961-8406,http://deans-electrical.com/,Yes,4.8,95,"15433 N Florida Ave, Tampa, FL 33613, USA",ChIJlRpAUNHGwogRcFsfumdx13g,weak_site,,200,http://www.deans-electrical.com/,1188,False,77.5,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Plumbers,Turner Plumbing Co,(904) 396-7044,http://www.turnerplumbingco.com/,Yes,4.8,981,"1903 Hendricks Ave, Jacksonville, FL 32207, USA",ChIJqb7666m35YgR9iqbyjskzAw,weak_site,,200,https://www.turnerplumbingco.com/,1148,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Electricians,American Electric,(904) 721-4044,https://www.americanelectricofjacksonville.com/,Yes,4.9,390,"8751 Atlantic Blvd, Jacksonville, FL 32211, USA",ChIJyRZK7Vm05YgRBw_4Y3-Q5Ic,weak_site,,200,,1372,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Electricians,Marco Heating & Air Conditioning,(904) 743-3350,http://marcocompanies.com/,Yes,4.8,346,"720 Mill Creek Rd, Jacksonville, FL 32211, USA",ChIJe7AKSmC05YgRM-iuNFjOtSI,weak_site,,200,https://marcocompanies.com/,2151,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Landscapers,Earth Works Jax Lawn Care and Landscaping,(904) 996-0712,https://www.earthworksjax.com/,Yes,4.9,195,"1119 St Johns Bluff Rd N, Jacksonville, FL 32225, USA",ChIJr2LrqpC15YgRZICkwsj6B9s,weak_site,,200,,1295,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Landscapers,Earth Works Plant Nursery,(904) 996-0712,https://www.earthworksjax.com/,Yes,4.9,1717,"12501 Beach Blvd, Jacksonville, FL 32246, USA",ChIJFdzKBeVK5IgRSHAjNkML_fY,weak_site,,200,,1352,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Landscapers,"Solstice Landscaping, LLC",(904) 994-7457,https://www.solsticelawncare.com/,Yes,4.8,156,"105 Hawthorn Hedge Ln, St Johns, FL 32259, USA",ChIJWfjAgAvO5YgRfYL7eiucVmU,weak_site,,200,,735,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Pest control,Mission Pest Solutions,(904) 944-7378,https://www.mission-pest.com/?utm_source=GMBJacksonvilleMain&utm_medium=organic&utm_campaign=LocalSearch,Yes,5,660,"4562 Lexington Ave, Jacksonville, FL 32210, USA",ChIJ2UZIZ_014mMRqqZ4GYL7Lls,weak_site,,200,,304,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Pest control,Royal Pest Service Inc,(904) 886-2847,http://www.royalpestservices.com/,Yes,4.9,634,"6894 Phillips Pkwy Dr N, Jacksonville, FL 32256, USA",ChIJtV2Efl7L5YgRoW3NVCi-V0o,weak_site,,202,,885,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,San Marco Jacksonville FL,Pool service companies,Pool Troopers,(866) 766-5877,https://pooltroopers.com/locations/jacksonville-fl-pool-service/,Yes,4.7,146,"6005 Powers Ave #101, Jacksonville, FL 32217, USA",ChIJfdyZfh625YgRUEUPfHMNsn8,weak_site,,200,,371,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Pool service companies,North East Florida Pool Service,(904) 636-0903,https://nefpools.com/,Yes,4.7,168,"5605 Florida Mining Blvd S #207, Jacksonville, FL 32257, USA",ChIJSf3DGdTL5YgRYub5pvG27qw,weak_site,,200,,1696,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Roofers,Avenue Roofing,(904) 467-8813,https://avenueroofing.com/?utm_campaign=gmb,Yes,5,101,"6251 Philips Hwy Suite #5, Jacksonville, FL 32216, USA",ChIJkfP6403J5YgRKZEjO8b-JPw,weak_site,,200,,1734,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Plumbers,The Greatful Plumber,(904) 643-3946,https://tgplumber.com/?utm_source=GBPlisting&utm_medium=organic,Yes,4.5,172,"4029 Lenox Ave, Jacksonville, FL 32254, USA",ChIJS11ibGi55YgRbX6Cvu7w1LU,weak_site,,200,,558,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Landscapers,McDaniel's Lawncare & Landscaping,(904) 894-9940,http://www.mcdanielslawncare.com/,Yes,4.7,221,"4010 Ruby Dr W, Jacksonville, FL 32246, USA",ChIJI5RZpui15YgRxL8fvYG7Ym0,weak_site,,200,https://www.mcdanielslawncare.com/,2670,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Pest control,Turner Pest Control,(904) 355-5300,https://www.turnerpest.com/pest-control/jacksonville/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=LocalSearch,Yes,4.7,4178,"8400 Baymeadows Way #12, Jacksonville, FL 32256, USA",ChIJi3gHeq655YgRdnI5NekG8Ho,weak_site,,200,,889,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Pest control,Kingfish Pest Control,(904) 593-9585,https://www.kingfishpest.com/,Yes,4.9,314,"830-13 A1A N # 13, Ponte Vedra Beach, FL 32082, USA",ChIJJb5O8RlJ5IgRGZwZg7H4o64,weak_site,,200,,741,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Roofers,Prime Roofing,(904) 530-1446,http://www.primeroofingfl.com/,Yes,4.9,127,"3500 Beachwood Ct Suite 207, Jacksonville, FL 32224, USA",ChIJISS5_0hK5IgR83ccMaT6huk,weak_site,,202,,909,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Riverside Jacksonville FL,HVAC companies,Weather Engineers,(904) 593-3721,https://weatherengineers.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Yes,4.9,775,"1000 Edison Ave, Jacksonville, FL 32204, USA",ChIJh3Qh-2-35YgR73cYzcNoPIs,weak_site,,200,,1568,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Mandarin Jacksonville FL,Electricians,Double A - Home of the AC Bee's,(844) 432-8622,https://www.ineedacnow.com/?utm_source=google&utm_medium=gbp-acb&se_campaign=GBP-ACB,Yes,4.9,684,"6353 Greenland Rd, Jacksonville, FL 32258, USA",ChIJTQ9FNJLN5YgRDNqox6BeWeA,weak_site,,200,,126,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Heck Electric,(904) 990-4325,http://heck-electric.com/,Yes,5,403,"1951 FL-16, Green Cove Springs, FL 32043, USA",ChIJsdciLkDF5YgRPQCAODUHyQo,weak_site,,202,,999,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,St. Johns Town Center Jacksonville FL,Pest control,Massey Services Pest Control,(904) 389-3491,https://www.masseyservices.com/jacksonville/,Yes,4.7,2562,"8936 Western Way Ste 8, Jacksonville, FL 32256, USA",ChIJ-2OajofL5YgR09Hw5I2hDZk,weak_site,,200,,673,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,St. Johns Town Center Jacksonville FL,Pest control,Bug Out,(904) 867-2496,https://florida.bugoutservice.com/branch-offices/east-jacksonville/?utm_source=google&utm_medium=gbp&utm_campaign=e_jacksonville,Yes,4.7,452,"2260 St Johns Bluff Rd S, Jacksonville, FL 32246, USA",ChIJ5VLkQwZJ5IgRhtvw2xXJhtA,weak_site,,200,,1929,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Southside Jacksonville FL,Plumbers,Sweeney Plumbing,(904) 803-6437,https://sweeneyjax.com/?utm_source=GBPlisting,Yes,4.9,184,"812 Alderman Rd, Jacksonville, FL 32211, USA",ChIJ2bYzFOsIBokRy6TOE728p_I,weak_site,,200,,803,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Southside Jacksonville FL,Plumbers,"Harry Hayes Plumbing, Water Heater Repair & Drain Cleaning",(904) 906-8486,https://harryhayesplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_jacksonvillefl,Yes,4.8,734,"6424 Arlington Expy, Jacksonville, FL 32211, USA",ChIJY9uq7zu05YgR6UlHNKsmT34,weak_site,,200,,2272,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Southside Jacksonville FL,Pest control,Turner Pest Control,(904) 355-5300,https://www.turnerpest.com/pest-control/jacksonville/?utm_source=GMBFortuneParkway&utm_medium=organic&utm_campaign=LocalSearch,Yes,4.9,2445,"10255 Fortune Pkwy, Jacksonville, FL 32256, USA",ChIJf3GX2I6BBUwR3fwhBIql1dc,weak_site,,200,,926,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Southside Jacksonville FL,Pest control,Turner Pest Control,(904) 355-5300,https://www.turnerpest.com/pest-control/jacksonville/?utm_source=GMBDawn&utm_medium=organic&utm_campaign=LocalSearch,Yes,4.9,2130,"2941 Dawn Rd #7903, Jacksonville, FL 32207, USA",ChIJWXqovSK25YgR_RplJXSU4xM,weak_site,,200,,906,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Southside Jacksonville FL,Remodelers,Premier Home Pros,(855) 209-7818,https://premier-homepros.com/,Yes,4.8,140,"5105 Philips Hwy Suite 4-5, Jacksonville, FL 32207, USA",ChIJGTvHORq35YgRemRGsoozvRI,weak_site,,200,,832,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Avondale Jacksonville FL,Roofers,A. J. Wells Roofing & Construction,(904) 553-0069,https://ajwellsroofing.com/,Yes,4.6,183,"942 Blanche St Building #3, Jacksonville, FL 32204, USA",ChIJVyKRsJ625YgRS-gZsWePuDc,weak_site,,200,,488,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Ponte Vedra Beach FL,Roofers,Kayco Roofing,(904) 852-8456,https://kaycoroofing.com/?utm_source=GoogleBusinessProfile&utm_medium=organic,Yes,4.9,435,"1014 Blanding Blvd, Orange Park, FL 32065, USA",ChIJt87JCYPE5YgRU-IMurZI-Kg,weak_site,,200,,1378,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Ponte Vedra Beach FL,Roofers,Sunshine Roof Services LLC,(904) 794-7100,http://www.sunshineroofservices.com/,Yes,4.7,106,"2820 Lewis Speedway, St. Augustine, FL 32084, USA",ChIJGQI-KDCD5ogRdmageHik0bw,weak_site,,200,https://www.sunshineroofservices.com/,2169,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Springfield Jacksonville FL,Pest control,Bug Out,(904) 867-2569,https://florida.bugoutservice.com/branch-offices/south-jacksonville/?utm_source=google&utm_medium=gbp&utm_campaign=s_jacksonville,Yes,4.8,1325,"6972 Blanding Blvd, Jacksonville, FL 32244, USA",ChIJK9w9zAHH5YgRrUeg-n9CxRw,weak_site,,200,,1723,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Springfield Jacksonville FL,Pest control,NaturePest Holistic Pest Control,(786) 222-7069,https://www.naturepest.com/,Yes,4.9,177,"4140 NE 24th St, Homestead, FL 33033, USA",ChIJ4YTpRXy52YgRXyAAIXgHAIk,weak_site,,200,,1502,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Plumbers,DL Plumbing Contractors,(904) 522-3283,http://dlplumbingcontractors.com/,Yes,5,130,"7063 Artis Rd, Fleming Island, FL 32003, USA",ChIJFy5xuh_F5YgRbA3gHXZr7ak,weak_site,,202,,963,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Fleming Island FL,Cleaning companies,Zerorez,(904) 287-5727,https://www.zerorez.com/fleming-island-fl?utm_source=gbp&utm_medium=organic&utm_campaign=Fleming-Island,Yes,4.9,1495,"1845 Town Center Blvd Suite 205, Fleming Island, FL 32003, USA",ChIJE3kix7XF5YgRvFAwBIRcYso,weak_site,,200,,1378,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Cleaning companies,Martinizing,(904) 264-0526,https://martinizing.com/fleming-island,Yes,4.5,429,"1545 County Rd 220 Suite 106, Fleming Island, FL 32003, USA",ChIJ7RXqcz_F5YgRZd1wTQKByZ0,weak_site,,200,,338,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Pest control,Freedom Pest Control,(904) 272-2847,http://freedompestcontrolfl.com/,Yes,4.8,119,"3600 Peoria Rd STE 205, Orange Park, FL 32065, USA",ChIJSZvCz4DE5YgREB9bTqQN7TU,weak_site,,200,https://freedompestcontrolfl.com/,1672,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Roofers,Mike Boucher Roofing,(904) 343-6682,http://www.mikeboucherroofing.com/,Yes,4.9,196,"1835 E West Pkwy STE 9, Fleming Island, FL 32003, USA",ChIJrXpuejPv5YgRrWxdhiJajbE,weak_site,,202,,1067,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Fleming Island FL,HVAC companies,Southern Air,(386) 384-8644,https://southernair.net/?utm_source=GBP&utm_medium=Organic,Yes,4.9,1747,"3849 Reid St, Palatka, FL 32177, USA",ChIJjxAqC5xl5ogRrBY6qg1Fheo,weak_site,,200,,1000,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Arlington Jacksonville FL,Roofers,Built by Advocate - Roofing and Construction,(904) 707-6546,http://www.advocaterestorationfl.com/,Yes,5,127,"910 S 8th St Suite 309, Fernandina Beach, FL 32034, USA",ChIJQyPLLPTL5YgRRcumtgICoCI,weak_site,,200,https://advocaterestorationfl.com/,2616,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Neptune Beach FL,Cleaning companies,C&C Carpet Care of Jacksonville,(904) 372-7374,http://www.cc-carpetcare.com/,Yes,4.9,414,"1015 Atlantic Blvd #158, Atlantic Beach, FL 32233, USA",ChIJe6EG3kVJ5IgRUWlby5xEWvg,weak_site,,202,,910,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Neptune Beach FL,HVAC companies,Charlie's Tropic Heating & Air,(904) 867-8480,https://tropicheatandac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Yes,4.9,334,"750 Mayport Rd, Atlantic Beach, FL 32233, USA",ChIJQc_ZzFFJ5IgR0ETrasR21Mg,weak_site,,200,,1416,True,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Orlando,Winter Park FL,Cleaning companies,Royal Maid Service,(407) 679-6243,http://www.royalmaidorlando.com/,Yes,4.7,140,"7608 Aloma Ave Building 1, Winter Park, FL 32792, USA",ChIJC7ibuKdl54gRXw7w4NQ6epE,weak_site,,200,https://royalmaidorlando.com/,585,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
