city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score,tech_score,tech_issues
Fort Lauderdale,Davie FL,Cleaning companies,Ng solutions cleaning,(954) 306-6422,https://ngsolutionscleaning.com/,Yes,4.8,204,"4801 S University Dr # 102, Davie, FL 33328, USA",ChIJVaj5lUGo2YgRQ-YdBZNP5bg,weak_site,,200,,1051,True,85.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,San Marco Jacksonville FL,HVAC companies,Thigpen Heating and Cooling,(904) 448-1962,https://www.thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Yes,4.9,1059,"2801 Dawn Rd, Jacksonville, FL 32207, USA",ChIJCdTwFSO25YgRSwqGDWjkqeY,weak_site,,200,https://thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,7886,True,85.0,3,Fetch Failed (Timeout/Blocked)
Orlando,Thornton Park Orlando FL,Accountants,Larson Accounting Group,(407) 370-3686,https://larsonacc.com/,Yes,4.7,135,"1000 Legion Pl #900, Orlando, FL 32801, USA",ChIJjU9b0nh-54gR41YGcIO-MU8,weak_site,,200,,2686,True,85.0,3,Fetch Failed (Timeout/Blocked)
Fort Lauderdale,Deerfield Beach FL,Pool service companies,Trevenzoli Pool & Spa,(305) 409-7378,https://pool.trevenzolipoolspa.com/?utm_source=Trafego&utm_medium=Gmn,Yes,4.9,94,"550 Fairway Dr # 105A, Deerfield Beach, FL 33441, USA",ChIJNeuzg-cbgy0R94iSMLpE-U8,weak_site,,200,,2583,True,82.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,Mandarin Jacksonville FL,Roofers,Benton Integrity Roofing Systems,(904) 262-7663,https://www.integrityroofingsystems.com/,Yes,4.7,90,"5570 Florida Mining Blvd S, Jacksonville, FL 32257, USA",ChIJf4IgiJfL5YgR2dgdhGBoSIY,weak_site,,200,,2471,True,80.0,3,Fetch Failed (Timeout/Blocked)
Tampa,Westshore Tampa FL,Plumbers,Granda Plumbing,(813) 599-2468,http://grandaplumbing.com/,Yes,4.9,173,"1523 W Grace St, Tampa, FL 33607, USA",ChIJ71IN79CQIacReY_T1pe6Rzo,weak_site,,200,http://www.grandaplumbing.com/,817,False,80.0,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Tampa,Ybor City Tampa FL,Pest control,Do It Yourself Pest Control,(813) 931-3993,http://pestcontrolservicestampa.com/,Yes,4.5,258,"2501 W Busch Blvd #7, Tampa, FL 33618, USA",ChIJT47pQDDBwogRdiq3x2mINPU,weak_site,,200,,1109,False,80.0,4,No SSL | Outdated Copyright (2013) | Not Mobile Friendly (No Viewport)
Jacksonville,Mandarin Jacksonville FL,Roofers,Interstate Roofing Inc.,(904) 299-7663,https://interstateroof.com/jacksonville/,Yes,4.8,89,"2929 Plummer Cove Rd, Jacksonville, FL 32223, USA",ChIJicvdEazJ5YgRrLK-8Qi_I_U,weak_site,,200,,1396,True,79.5,3,Fetch Failed (Timeout/Blocked)
Tampa,Palma Ceia Tampa FL,Electricians,Dean's Electrical Service,(813) 961-8406,http://deans-electrical.com/,Yes,4.8,95,"15433 N Florida Ave, Tampa, FL 33613, USA",ChIJlRpAUNHGwogRcFsfumdx13g,weak_site,,200,http://www.deans-electrical.com/,1188,False,77.5,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Pest control,Royal Pest Service Inc,(904) 886-2847,http://www.royalpestservices.com/,Yes,4.9,634,"6894 Phillips Pkwy Dr N, Jacksonville, FL 32256, USA",ChIJtV2Efl7L5YgRoW3NVCi-V0o,weak_site,,202,,885,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Riverside Jacksonville FL,Roofers,Prime Roofing,(904) 530-1446,http://www.primeroofingfl.com/,Yes,4.9,127,"3500 Beachwood Ct Suite 207, Jacksonville, FL 32224, USA",ChIJISS5_0hK5IgR83ccMaT6huk,weak_site,,202,,909,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Heck Electric,(904) 990-4325,http://heck-electric.com/,Yes,5,403,"1951 FL-16, Green Cove Springs, FL 32043, USA",ChIJsdciLkDF5YgRPQCAODUHyQo,weak_site,,202,,999,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Fleming Island FL,Plumbers,DL Plumbing Contractors,(904) 522-3283,http://dlplumbingcontractors.com/,Yes,5,130,"7063 Artis Rd, Fleming Island, FL 32003, USA",ChIJFy5xuh_F5YgRbA3gHXZr7ak,weak_site,,202,,963,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Fleming Island FL,Roofers,Mike Boucher Roofing,(904) 343-6682,http://www.mikeboucherroofing.com/,Yes,4.9,196,"1835 E West Pkwy STE 9, Fleming Island, FL 32003, USA",ChIJrXpuejPv5YgRrWxdhiJajbE,weak_site,,202,,1067,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Neptune Beach FL,Cleaning companies,C&C Carpet Care of Jacksonville,(904) 372-7374,http://www.cc-carpetcare.com/,Yes,4.9,414,"1015 Atlantic Blvd #158, Atlantic Beach, FL 32233, USA",ChIJe6EG3kVJ5IgRUWlby5xEWvg,weak_site,,202,,910,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Park FL,Pest control,Custom Pest Solutions Inc,(407) 672-1181,http://custompestsolutionscfl.com/,Yes,5,278,"2200 N Forsyth Rd K-09, Orlando, FL 32807, USA",ChIJpXTheX9l54gR0aJpMF84z4s,weak_site,,202,,566,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Dr. Phillips Orlando FL,Electricians,Happy Home 24/7 Electricians,(407) 966-4249,http://www.getelectricrepairs.com/,Yes,4.8,129,"750 S Orange Blossom Trl suite 104, Orlando, FL 32805, USA",ChIJ5SbV5QB754gRBorjkjmI02g,weak_site,,202,,632,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Dr. Phillips Orlando FL,Cleaning companies,Her Majesty Cleaning Services,(407) 280-2288,http://www.hermajestyservices.com/,Yes,4.8,203,"36 W Illiana St, Orlando, FL 32806, USA",ChIJq3tCNZ5x54gR8u0CN-C_jEY,weak_site,,202,,588,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Dr. Phillips Orlando FL,Accountants,Red Square Accounting & Tax,(407) 717-8150,http://www.redsquaretax.com/,Yes,5,184,"6052 Turkey Lake Rd Suite 144, Orlando, FL 32819, USA",ChIJlfB8gRp554gRgnPJ3G4QeIk,weak_site,,202,,620,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,College Park Orlando FL,Roofers,City Roofing and Remodeling,(407) 392-0218,http://www.cityroofingorlando.com/,Yes,4.7,133,"234 Oglethorpe Pl, Orlando, FL 32804, USA",ChIJb9hLiPB654gRBpfV-xACL7Y,weak_site,,202,,534,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Oviedo FL,Roofers,Excellence Roofing Group and Construction Orlando,(407) 971-7663,http://excellencerestoration.com/,Yes,4.9,163,"1750 W Broadway St Suite 115B, Oviedo, FL 32765, USA",ChIJyyh5WQtp54gRVk8S17Hvf6c,weak_site,,202,,617,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Altamonte Springs FL,Roofers,JCM Roofing Services,(407) 878-6648,http://jcmroofing-restoration.com/,Yes,4.9,217,"1076 Florida Central Pkwy, Longwood, FL 32750, USA",ChIJF1ZL8tFp54gRjEhxq_-Qg5k,weak_site,,202,,549,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Garden FL,Roofers,Sunray Roofing and Solar,(407) 347-7222,http://www.sunrayroofs.com/,Yes,4.9,118,"861 Vineland Rd, Winter Garden, FL 34787, USA",ChIJS3_-TlOF54gRS5AOlt63SDU,weak_site,,202,,616,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Garden FL,HVAC companies,Rich's AC,(407) 293-6801,http://richsacservices.com/,Yes,5,149,"17188 Red Bird Rd, Winter Garden, FL 34787, USA",ChIJK-3m6gSH54gRIhPSwJKIQp0,weak_site,,202,,630,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Lakeland,Davenport FL,Roofers,Mark Kaufman Roofing,(941) 426-5241,http://www.markkaufmanroofing.com/?UTM_source=GMB_listing&UTM_medium=organic,Yes,4.7,886,"1001 Corporate Ave #105, North Port, FL 34289, USA",ChIJ7VpQuUWs3IgR3rlGj15qLG8,weak_site,,202,,574,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Lakeland,Plant City FL,Roofers,Bolt Roofing,(813) 418-9523,http://boltroofingfl.com/?utm_source=google&utm_medium=web&utm_campaign=GBP&utm_id=GBP,Yes,5,156,"6619 S 78th St #110, Riverview, FL 33578, USA",ChIJ4ZcmNMzbU64RjRfPApu0Kqo,weak_site,,202,,647,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Coral Springs FL,HVAC companies,"COOLMAXAIR, LLC",(866) 481-2603,http://www.coolmaxairllc.com/,Yes,5,164,"55 SW 111th Ln, Coral Springs, FL 33071, USA",ChIJFfywHQEP2YgReltJu6xmGAs,weak_site,,202,,598,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Pompano Beach FL,Pest control,Nature Guard Pest Control,(561) 487-7711,http://www.natureguardusa.com/,Yes,4.6,127,"2301 W Sample Rd Building 3 Suite 6A, Pompano Beach, FL 33073, USA",ChIJGUDxdqQE2YgRgCTWYqX2R3I,weak_site,,202,,695,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Deerfield Beach FL,HVAC companies,Air I Am,(561) 424-0673,http://www.airiamflorida.com/,Yes,4.9,432,"232 S Military Trail, Deerfield Beach, FL 33442, USA",ChIJ67e17ywe2YgRR_TgWPb9exc,weak_site,,202,,573,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Sunrise FL,Electricians,Tiger Electric,(954) 279-6993,http://tigerelectricllc.com/,Yes,5,250,"4612 Hiatus Rd, Sunrise, FL 33351, USA",ChIJF2r1AnAJ2YgRegRKIr5n754,weak_site,,202,,582,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Sunrise FL,Pest control,Apache Pest Control,(954) 665-9206,http://www.apachepestcontrol.com/,Yes,5,198,"1025 San Luis Rey, Weston, FL 33326, USA",ChIJaV5k4bIL2YgRTBRQxHEJAHc,weak_site,,202,,661,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Tamarac FL,Electricians,Margate Electrical,(954) 371-8801,http://margateelectrical.com/,Yes,5,112,"5094 Coconut Creek Pkwy Unit 938757, Margate, FL 33063, USA",ChIJQRnYibn5JkcRx0_2ZifwUC0,weak_site,,202,,687,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Hallandale Beach FL,Cleaning companies,Cleany Miami,(305) 874-7443,http://www.cleanymiami.com/,Yes,4.9,110,"1111 Lincoln Rd 5th floor, Miami Beach, FL 33139, USA",ChIJUySdf-u12YgRUNaTN73KVFk,weak_site,,202,,639,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Tampa,Westshore Tampa FL,Pest control,Tier 1 Pest Solutions,(813) 548-6341,http://www.tier1pestsolution.com/,Yes,4.9,1605,"3902 Corporex Park Dr Suite 450, Tampa, FL 33619, USA",ChIJ5ZCf9WTPwogRkLbv0caRBYE,weak_site,,202,,969,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Tampa,Hyde Park Tampa FL,Plumbers,Pro Plumbing Services Corp,(813) 238-9511,http://www.proplumbing-air.com/,Yes,4.6,168,"5205 N Nebraska Ave, Tampa, FL 33603, USA",ChIJVSIYpyHEwogRr6bPpRJnjtw,weak_site,,202,,791,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Tampa,Ybor City Tampa FL,Roofers,Stay Dry Roofing of Tampa Bay Inc.,(813) 232-9430,http://www.staydryfl.com/,Yes,4.5,197,"4700 N Florida Ave, Tampa, FL 33603, USA",ChIJpXY6BRrEwogRE7aBWe2wXiw,weak_site,,202,,787,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Tampa,New Tampa FL,Plumbers,"Crystal Clear Drains, Plumbing and Water Filtration Systems",(813) 894-5155,http://www.crystalcleardrainsco.com/,Yes,4.9,232,"18042 Java Isle Dr, Tampa, FL 33647, USA",ChIJu3k2hnxvbIcRPOW7IPzq_lA,weak_site,,202,,833,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Lakeland,Highland City FL,Cleaning companies,HTD Cleaning Services,(386) 643-9119,http://www.htdcleaningservices.com/,Yes,4.9,292,"1412 N Woodland Blvd, DeLand, FL 32720, USA",ChIJZV_KGcgd54gRKmw-SdhZLac,weak_site,,202,,1457,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Las Olas Fort Lauderdale FL,Pool service companies,Tep's Pool Services,(954) 527-1946,http://www.tepspoolservice.com/,Yes,4.9,99,"Fort Lauderdale, FL 33316, USA",ChIJB8IsDWgA2YgRmKfxGkNqNXc,weak_site,,200,http://www.tepspoolservice.com/cgi-sys/suspendedpage.cgi,1337,False,74.5,5,No SSL | Missing Title Tag | No Contact Info Found
Lakeland,Plant City FL,Cleaning companies,Chery Maids | House Cleaning Service Tampa,(813) 666-3630,https://www.cherymaids.com/?utm_source=google&utm_medium=localseo&utm_campaign=GMBLocal,Yes,5,77,"5005 W Laurel St STE 100, Tampa, FL 33607, USA",ChIJleoKdbcDO6IR7d4DlL-FHIs,weak_site,,200,https://cherymaids.com/,2691,True,73.5,3,Fetch Failed (Timeout/Blocked)
Fort Lauderdale,Sunrise FL,Accountants,FAST TAX,(954) 471-2435,https://fasttaxrefund.com/,Yes,4.9,77,"8436 W Oakland Park Blvd, Sunrise, FL 33351, USA",ChIJqypnm5QF2YgRt7gQLMtNCSM,weak_site,,200,,2488,True,73.5,3,Fetch Failed (Timeout/Blocked)
Jacksonville,Mandarin Jacksonville FL,Pest control,Zenpura Pest Solutions,,http://www.zenpura.com/,Yes,4.9,75,"5875 Mining Terrace ste 205, Jacksonville, FL 32257, USA",ChIJp5Z3iAS35YgRRhEdzLKR1gM,weak_site,,200,https://zenpura.com/,4722,False,72.5,3,Fetch Failed (Timeout/Blocked)
Orlando,Lake Nona Orlando FL,Accountants,Lopez Sanchez Accounting,(689) 698-3408,http://lopezsaccounting.com/?utm_source=gmb&utm_medium=referral,Yes,5,92,"6900 Tavistock Lakes Blvd Suite 400, Orlando, FL 32827, USA",ChIJf8K-f9N_54gR9slgfm8tOmk,weak_site,,202,,600,False,71.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Mandarin Jacksonville FL,Pool service companies,Purple Heart Pools Inc.,(904) 207-4602,https://purpleheartpools.com/,Yes,4.5,71,"6817 Southpoint Pkwy, Jacksonville, FL 32216, USA",ChIJ2WjZExJL5IgRzk1HL0ac2wc,weak_site,,202,,1884,True,70.5,3,Fetch Failed (Timeout/Blocked)
Tampa,Ybor City Tampa FL,Roofers,Universal Roof & Contracting Tampa,(813) 295-7872,http://www.universalroof.com/,Yes,4.9,91,"5112 E Adamo Dr, Tampa, FL 33619, USA",ChIJPx9xO3H9dYsR4NsRPIeiJDQ,weak_site,,202,,833,False,70.5,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Park FL,Remodelers,All-In Construction Services LLC,(407) 260-0018,http://allinconstruction.com/,Yes,4.6,90,"1319 Lake Dr, Casselberry, FL 32707, USA",ChIJ587hqfxz54gR79xiJ-jfYGc,weak_site,,202,,753,False,70.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Lake Nona Orlando FL,Plumbers,Pro Craft Plumbing llc,(407) 792-8145,http://procraftplumbing.net/,Yes,4.9,195,"230 Courtland Blvd, Deltona, FL 32738, USA",ChIJWReYKBMW54gRTLMBKzXEeo8,decent_site,,200,,817,False,70.0,6,No SSL | Outdated Copyright (2015)
Orlando,Altamonte Springs FL,Pest control,"Do It Yourself Pest & Lawn Products, Inc.",(407) 869-6800,http://www.doityourselfpestproducts.com/?utm_source=omg-gbp&utm_medium=webclick,Yes,4.5,150,"1180 FL-436, Altamonte Springs, FL 32714, USA",ChIJt2s4B7N254gRPU2HrensFnY,decent_site,,200,,382,False,70.0,6,No SSL | Not Mobile Friendly (No Viewport)
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Accountants,CG Accounting Corporation,(954) 964-9220,http://cg-accounting.com/,Yes,5,165,"3113 Stirling Rd STE 102, Fort Lauderdale, FL 33312, USA",ChIJiT8SjA2q2YgRQ08u8EnPUSo,decent_site,,200,,656,False,70.0,6,No SSL | Not Mobile Friendly (No Viewport)
Fort Lauderdale,Plantation FL,HVAC companies,Frozen Hvac,(800) 283-7450,https://www.frozenhvac.com/,Yes,4.7,237,"1000 S State Rd 7 Suite 1, Plantation, FL 33317, USA",ChIJXSDkQMlCRSQR0xZk5rzRsyk,decent_site,,200,,1167,True,70.0,6,Outdated Copyright (2011) | No Contact Info Found
Tampa,Westshore Tampa FL,Remodelers,Tampa Bay General Contractors,(813) 335-5562,http://www.tampabaygeneralcontractors.com/,Yes,5,112,"4532 W Kennedy Blvd #500, Tampa, FL 33609, USA",ChIJKwBTMZ3pwogRwzDYo73RsgA,decent_site,,200,,868,False,70.0,6,No SSL | No Contact Info Found
Tampa,Ybor City Tampa FL,HVAC companies,"INDEPENDENT AIR CONDITIONING, INC.",(813) 421-2247,http://www.813air.com/,Yes,4.9,337,"3424 E 7th Ave, Tampa, FL 33605, USA",ChIJV_cfYqXFwogRUjwNdXMU954,decent_site,,202,,794,False,70.0,6,No SSL | No Contact Info Found
Tampa,Brandon FL,HVAC companies,Jamie's Air Conditioning Co,(813) 685-8027,http://jamiesairconditioning.com/,Yes,4.6,144,"207 Lithia Pinecrest Rd, Brandon, FL 33511, USA",ChIJvWGfObbNwogRTH4tgz7V0gU,decent_site,,200,,1270,False,70.0,6,No SSL | Outdated Copyright (2014)
Orlando,Baldwin Park Orlando FL,Accountants,Doris Bonnet Inc Tax & Accounting Services LLC,(407) 228-6630,https://www.dorisbonnet.com/,Yes,5,68,"1650 W Sand Lake Rd SUITE 245, Orlando, FL 32809, USA",ChIJtXQBhEx854gRc_7IbC0EriY,weak_site,,200,,1247,True,69.0,3,Fetch Failed (Timeout/Blocked)
Orlando,Oviedo FL,Roofers,Performance Roofing,(407) 974-7679,http://www.performanceroofingusa.com/,Yes,4.7,88,"2784 Wrights Rd # 1012, Oviedo, FL 32765, USA",ChIJS5W9GStv54gRLJtbFVpTwaE,weak_site,,202,,585,False,69.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
