city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score,tech_score,tech_issues
Fort Lauderdale,Davie FL,Cleaning companies,Ng solutions cleaning,(954) 306-6422,https://ngsolutionscleaning.com/,Yes,4.8,204,"4801 S University Dr # 102, Davie, FL 33328, USA",ChIJVaj5lUGo2YgRQ-YdBZNP5bg,weak_site,,200,,1051,True,85.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,San Marco Jacksonville FL,HVAC companies,Thigpen Heating and Cooling,(904) 448-1962,https://www.thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Yes,4.9,1059,"2801 Dawn Rd, Jacksonville, FL 32207, USA",ChIJCdTwFSO25YgRSwqGDWjkqeY,weak_site,,200,https://thigpenhvac.com/?y_source=1_MTgwMjQ2NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,7886,True,85.0,3,Fetch Failed (Timeout/Blocked)
Orlando,Thornton Park Orlando FL,Accountants,Larson Accounting Group,(407) 370-3686,https://larsonacc.com/,Yes,4.7,135,"1000 Legion Pl #900, Orlando, FL 32801, USA",ChIJjU9b0nh-54gR41YGcIO-MU8,weak_site,,200,,2686,True,85.0,3,Fetch Failed (Timeout/Blocked)
Fort Lauderdale,Deerfield Beach FL,Pool service companies,Trevenzoli Pool & Spa,(305) 409-7378,https://pool.trevenzolipoolspa.com/?utm_source=Trafego&utm_medium=Gmn,Yes,4.9,94,"550 Fairway Dr # 105A, Deerfield Beach, FL 33441, USA",ChIJNeuzg-cbgy0R94iSMLpE-U8,weak_site,,200,,2583,True,82.0,3,Fetch Failed (Timeout/Blocked)
Jacksonville,Mandarin Jacksonville FL,Roofers,Benton Integrity Roofing Systems,(904) 262-7663,https://www.integrityroofingsystems.com/,Yes,4.7,90,"5570 Florida Mining Blvd S, Jacksonville, FL 32257, USA",ChIJf4IgiJfL5YgR2dgdhGBoSIY,weak_site,,200,,2471,True,80.0,3,Fetch Failed (Timeout/Blocked)
Tampa,Westshore Tampa FL,Plumbers,Granda Plumbing,(813) 599-2468,http://grandaplumbing.com/,Yes,4.9,173,"1523 W Grace St, Tampa, FL 33607, USA",ChIJ71IN79CQIacReY_T1pe6Rzo,weak_site,,200,http://www.grandaplumbing.com/,817,False,80.0,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Tampa,Ybor City Tampa FL,Pest control,Do It Yourself Pest Control,(813) 931-3993,http://pestcontrolservicestampa.com/,Yes,4.5,258,"2501 W Busch Blvd #7, Tampa, FL 33618, USA",ChIJT47pQDDBwogRdiq3x2mINPU,weak_site,,200,,1109,False,80.0,4,No SSL | Outdated Copyright (2013) | Not Mobile Friendly (No Viewport)
Jacksonville,Mandarin Jacksonville FL,Roofers,Interstate Roofing Inc.,(904) 299-7663,https://interstateroof.com/jacksonville/,Yes,4.8,89,"2929 Plummer Cove Rd, Jacksonville, FL 32223, USA",ChIJicvdEazJ5YgRrLK-8Qi_I_U,weak_site,,200,,1396,True,79.5,3,Fetch Failed (Timeout/Blocked)
Tampa,Palma Ceia Tampa FL,Electricians,Dean's Electrical Service,(813) 961-8406,http://deans-electrical.com/,Yes,4.8,95,"15433 N Florida Ave, Tampa, FL 33613, USA",ChIJlRpAUNHGwogRcFsfumdx13g,weak_site,,200,http://www.deans-electrical.com/,1188,False,77.5,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Plumbers,Turner Plumbing Co,(904) 396-7044,http://www.turnerplumbingco.com/,Yes,4.8,981,"1903 Hendricks Ave, Jacksonville, FL 32207, USA",ChIJqb7666m35YgR9iqbyjskzAw,weak_site,,200,https://www.turnerplumbingco.com/,1148,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Electricians,Marco Heating & Air Conditioning,(904) 743-3350,http://marcocompanies.com/,Yes,4.8,346,"720 Mill Creek Rd, Jacksonville, FL 32211, USA",ChIJe7AKSmC05YgRM-iuNFjOtSI,weak_site,,200,https://marcocompanies.com/,2151,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,San Marco Jacksonville FL,Pest control,Royal Pest Service Inc,(904) 886-2847,http://www.royalpestservices.com/,Yes,4.9,634,"6894 Phillips Pkwy Dr N, Jacksonville, FL 32256, USA",ChIJtV2Efl7L5YgRoW3NVCi-V0o,weak_site,,202,,885,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Riverside Jacksonville FL,Landscapers,McDaniel's Lawncare & Landscaping,(904) 894-9940,http://www.mcdanielslawncare.com/,Yes,4.7,221,"4010 Ruby Dr W, Jacksonville, FL 32246, USA",ChIJI5RZpui15YgRxL8fvYG7Ym0,weak_site,,200,https://www.mcdanielslawncare.com/,2670,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Riverside Jacksonville FL,Roofers,Prime Roofing,(904) 530-1446,http://www.primeroofingfl.com/,Yes,4.9,127,"3500 Beachwood Ct Suite 207, Jacksonville, FL 32224, USA",ChIJISS5_0hK5IgR83ccMaT6huk,weak_site,,202,,909,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Heck Electric,(904) 990-4325,http://heck-electric.com/,Yes,5,403,"1951 FL-16, Green Cove Springs, FL 32043, USA",ChIJsdciLkDF5YgRPQCAODUHyQo,weak_site,,202,,999,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Ponte Vedra Beach FL,Roofers,Sunshine Roof Services LLC,(904) 794-7100,http://www.sunshineroofservices.com/,Yes,4.7,106,"2820 Lewis Speedway, St. Augustine, FL 32084, USA",ChIJGQI-KDCD5ogRdmageHik0bw,weak_site,,200,https://www.sunshineroofservices.com/,2169,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Plumbers,DL Plumbing Contractors,(904) 522-3283,http://dlplumbingcontractors.com/,Yes,5,130,"7063 Artis Rd, Fleming Island, FL 32003, USA",ChIJFy5xuh_F5YgRbA3gHXZr7ak,weak_site,,202,,963,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Fleming Island FL,Pest control,Freedom Pest Control,(904) 272-2847,http://freedompestcontrolfl.com/,Yes,4.8,119,"3600 Peoria Rd STE 205, Orange Park, FL 32065, USA",ChIJSZvCz4DE5YgREB9bTqQN7TU,weak_site,,200,https://freedompestcontrolfl.com/,1672,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Fleming Island FL,Roofers,Mike Boucher Roofing,(904) 343-6682,http://www.mikeboucherroofing.com/,Yes,4.9,196,"1835 E West Pkwy STE 9, Fleming Island, FL 32003, USA",ChIJrXpuejPv5YgRrWxdhiJajbE,weak_site,,202,,1067,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Jacksonville,Arlington Jacksonville FL,Roofers,Built by Advocate - Roofing and Construction,(904) 707-6546,http://www.advocaterestorationfl.com/,Yes,5,127,"910 S 8th St Suite 309, Fernandina Beach, FL 32034, USA",ChIJQyPLLPTL5YgRRcumtgICoCI,weak_site,,200,https://advocaterestorationfl.com/,2616,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Jacksonville,Neptune Beach FL,Cleaning companies,C&C Carpet Care of Jacksonville,(904) 372-7374,http://www.cc-carpetcare.com/,Yes,4.9,414,"1015 Atlantic Blvd #158, Atlantic Beach, FL 32233, USA",ChIJe6EG3kVJ5IgRUWlby5xEWvg,weak_site,,202,,910,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Park FL,Cleaning companies,Royal Maid Service,(407) 679-6243,http://www.royalmaidorlando.com/,Yes,4.7,140,"7608 Aloma Ave Building 1, Winter Park, FL 32792, USA",ChIJC7ibuKdl54gRXw7w4NQ6epE,weak_site,,200,https://royalmaidorlando.com/,585,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Orlando,Winter Park FL,Pest control,Custom Pest Solutions Inc,(407) 672-1181,http://custompestsolutionscfl.com/,Yes,5,278,"2200 N Forsyth Rd K-09, Orlando, FL 32807, USA",ChIJpXTheX9l54gR0aJpMF84z4s,weak_site,,202,,566,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Lake Nona Orlando FL,Plumbers,All Pro Plumbing Services Inc,(407) 295-1000,http://www.allproplumbing.org/,Yes,4.9,1140,"975 Sunshine Ln, Altamonte Springs, FL 32714, USA",ChIJ5TsZoDp354gR8h4fF-kK7Wo,weak_site,,200,https://allproplumbing.org/,3099,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Orlando,Dr. Phillips Orlando FL,Electricians,Happy Home 24/7 Electricians,(407) 966-4249,http://www.getelectricrepairs.com/,Yes,4.8,129,"750 S Orange Blossom Trl suite 104, Orlando, FL 32805, USA",ChIJ5SbV5QB754gRBorjkjmI02g,weak_site,,202,,632,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Dr. Phillips Orlando FL,Cleaning companies,Her Majesty Cleaning Services,(407) 280-2288,http://www.hermajestyservices.com/,Yes,4.8,203,"36 W Illiana St, Orlando, FL 32806, USA",ChIJq3tCNZ5x54gR8u0CN-C_jEY,weak_site,,202,,588,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Dr. Phillips Orlando FL,Accountants,Red Square Accounting & Tax,(407) 717-8150,http://www.redsquaretax.com/,Yes,5,184,"6052 Turkey Lake Rd Suite 144, Orlando, FL 32819, USA",ChIJlfB8gRp554gRgnPJ3G4QeIk,weak_site,,202,,620,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,College Park Orlando FL,Roofers,City Roofing and Remodeling,(407) 392-0218,http://www.cityroofingorlando.com/,Yes,4.7,133,"234 Oglethorpe Pl, Orlando, FL 32804, USA",ChIJb9hLiPB654gRBpfV-xACL7Y,weak_site,,202,,534,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Oviedo FL,Roofers,Excellence Roofing Group and Construction Orlando,(407) 971-7663,http://excellencerestoration.com/,Yes,4.9,163,"1750 W Broadway St Suite 115B, Oviedo, FL 32765, USA",ChIJyyh5WQtp54gRVk8S17Hvf6c,weak_site,,202,,617,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Altamonte Springs FL,Roofers,JCM Roofing Services,(407) 878-6648,http://jcmroofing-restoration.com/,Yes,4.9,217,"1076 Florida Central Pkwy, Longwood, FL 32750, USA",ChIJF1ZL8tFp54gRjEhxq_-Qg5k,weak_site,,202,,549,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Altamonte Springs FL,HVAC companies,JD'S Heating & Air Conditioning Inc.,(407) 699-9530,http://www.jdsheatandair.com/,Yes,4.9,459,"770 Lake Kathryn Cir, Casselberry, FL 32707, USA",ChIJseedMuVt54gRREDrhrQ3wEw,weak_site,,200,https://jdsheatandair.com/,317,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Orlando,Winter Garden FL,Cleaning companies,Clean Cans,(321) 402-4470,http://www.cleancans.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Yes,5,1020,"1313 Green Forest Ct #201, Winter Garden, FL 34787, USA",ChIJB0JR-yl53YgRDGmkXky7y4Q,weak_site,,200,https://cleancans.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,3381,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Orlando,Winter Garden FL,Roofers,Sunray Roofing and Solar,(407) 347-7222,http://www.sunrayroofs.com/,Yes,4.9,118,"861 Vineland Rd, Winter Garden, FL 34787, USA",ChIJS3_-TlOF54gRS5AOlt63SDU,weak_site,,202,,616,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Orlando,Winter Garden FL,HVAC companies,Rich's AC,(407) 293-6801,http://richsacservices.com/,Yes,5,149,"17188 Red Bird Rd, Winter Garden, FL 34787, USA",ChIJK-3m6gSH54gRIhPSwJKIQp0,weak_site,,202,,630,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Lakeland,Downtown Lakeland FL,HVAC companies,"J. Molnar Heating & Cooling, Inc.",(863) 333-4916,http://www.molnarair.com/,Yes,5,702,"440 S Combee Rd, Lakeland, FL 33801, USA",ChIJXeu3xsw93YgRT8QbIF59WGM,weak_site,,200,https://molnarair.com/,1464,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Lakeland,Mulberry FL,Landscapers,"Evolve Contracting, Inc.",(863) 535-0540,http://www.evolveyourlawn.com/,Yes,4.7,205,"897 E Lemon St, Bartow, FL 33830, USA",ChIJvXVARYcX3YgRuvHyh2YV18c,weak_site,,200,https://evolveyourlawn.com/,868,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Lakeland,Mulberry FL,Cleaning companies,Qualified Cleaning Service,(863) 662-4646,http://qualifiedcleaningservice.com/,Yes,4.9,315,"3009 Cypress Gardens Rd, Winter Haven, FL 33884, USA",ChIJUTR3AzQV3YgRkTF67_-6Y5c,weak_site,,200,https://qualifiedcleaningservice.com/,593,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Lakeland,Mulberry FL,HVAC companies,Almighty Cooling & Heating,(863) 660-8785,http://almightycooling.com/,Yes,5,489,"3025 Park Ridge Ave, Mulberry, FL 33860, USA",ChIJ99D6t0iJdGERUDSdDZQI3R0,weak_site,,200,https://almightycooling.com/,133,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Lakeland,Auburndale FL,Plumbers,True Plumbers & AC,(863) 968-2047,http://www.trueplumbers.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Auburndale-FL,Yes,4.8,207,"1627 US-92, Auburndale, FL 33823, USA",ChIJP5zRtDNr3YgRq7i3RLY6kZc,weak_site,,200,https://trueplumbers.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Auburndale-FL,2694,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Lakeland,Davenport FL,Roofers,Mark Kaufman Roofing,(941) 426-5241,http://www.markkaufmanroofing.com/?UTM_source=GMB_listing&UTM_medium=organic,Yes,4.7,886,"1001 Corporate Ave #105, North Port, FL 34289, USA",ChIJ7VpQuUWs3IgR3rlGj15qLG8,weak_site,,202,,574,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Lakeland,Plant City FL,Roofers,Bolt Roofing,(813) 418-9523,http://boltroofingfl.com/?utm_source=google&utm_medium=web&utm_campaign=GBP&utm_id=GBP,Yes,5,156,"6619 S 78th St #110, Riverview, FL 33578, USA",ChIJ4ZcmNMzbU64RjRfPApu0Kqo,weak_site,,202,,647,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Victoria Park Fort Lauderdale FL,Plumbers,1/2 Price Plumbing,(954) 432-1050,http://halfpriceplumbing.co/,Yes,4.8,469,"7451 NW 6th Ct, Plantation, FL 33317, USA",ChIJCwCmOHuh2YgRxyC_-hmDeoA,weak_site,,200,https://halfpriceplumbing.co/,623,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Plumbers,Sunshine Plumbing of South Florida Inc.,(954) 476-1695,http://www.sunshineplumbingofsouthflorida.com/,Yes,4.5,135,"7020 SW 22nd Ct, Davie, FL 33317, USA",ChIJTTFR0iII2YgRE6Rjtau5_rA,weak_site,,200,https://sunshineplumbingofsouthflorida.com/,450,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Cleaning companies,Design Your Cleaning,(954) 529-6617,http://designyourcleaningservice.com/,Yes,5,118,"11950 SW 51st St, Cooper City, FL 33330, USA",ChIJPcvutxNTl60RmAJkIcCpUus,weak_site,,200,https://designyourcleaningservice.com/,1893,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Lauderdale-by-the-Sea FL,Roofers,Thompson's Roofing,(954) 967-1918,http://www.thompsonsroofing.com/,Yes,4.9,130,"8570 Stirling Rd SUITE 102-333 SUITE 102-333, Pembroke Pines, FL 33024, USA",ChIJwYQR1xyp2YgRXVR1qU8RMxM,weak_site,,200,https://thompsonsroofing.com/,1860,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Rio Vista Fort Lauderdale FL,Roofers,RHI Roofing,(954) 290-3992,http://www.rhiroofing.com/,Yes,4.8,182,"721 NE 42nd St, Oakland Park, FL 33334, USA",ChIJQ8zQEekD2YgRLSj0_OqVFac,weak_site,,200,https://www.rhiroofing.com/,551,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Plantation FL,Roofers,Advanced Roofing & Construction LLC,(954) 540-3135,http://www.advancedroofingnconstruction.com/,Yes,4.9,108,"2071 SW 70th Ave g4, Davie, FL 33317, USA",ChIJATMX-04H2YgRYyKyGLPPXwo,weak_site,,200,https://advancedroofingnconstruction.com/,3616,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Coral Springs FL,HVAC companies,"COOLMAXAIR, LLC",(866) 481-2603,http://www.coolmaxairllc.com/,Yes,5,164,"55 SW 111th Ln, Coral Springs, FL 33071, USA",ChIJFfywHQEP2YgReltJu6xmGAs,weak_site,,202,,598,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Pompano Beach FL,Pest control,Nature Guard Pest Control,(561) 487-7711,http://www.natureguardusa.com/,Yes,4.6,127,"2301 W Sample Rd Building 3 Suite 6A, Pompano Beach, FL 33073, USA",ChIJGUDxdqQE2YgRgCTWYqX2R3I,weak_site,,202,,695,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
Fort Lauderdale,Pompano Beach FL,Roofers,"Florida Quality Roofing, Inc.",(305) 306-7663,http://www.floridaqualityroofing.com/,Yes,4.9,161,"2421 NE 4th Ave, Pompano Beach, FL 33064, USA",ChIJj8vxJ4Gr2YgRCmmFrIXeqy0,weak_site,,200,https://floridaqualityroofing.com/,1560,False,75.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
Fort Lauderdale,Deerfield Beach FL,HVAC companies,Air I Am,(561) 424-0673,http://www.airiamflorida.com/,Yes,4.9,432,"232 S Military Trail, Deerfield Beach, FL 33442, USA",ChIJ67e17ywe2YgRR_TgWPb9exc,weak_site,,202,,573,False,75.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
