filename,decision,website
floridapestcontrolcenter_com__utm_source_organic_u.png,REJECTED,floridapestcontrolcenter.com..utm.source.organic.u
floridaqualityroofing_com.png,REJECTED,floridaqualityroofing.com
floridasunscape_com.png,REJECTED,floridasunscape.com
flremodelingservice_com.png,REJECTED,flremodelingservice.com
formaroofingfl_com_roofers_fort_lauderdale_fl.png,REJECTED,formaroofingfl.com.roofers.fort.lauderdale.fl
formulaplumbing_com__utm_source_google_utm_medium_.png,REJECTED,formulaplumbing.com..utm.source.google.utm.medium.
fortlauderdalerenovations_com.png,REJECTED,fortlauderdalerenovations.com
fort_lauderdaleacrepair_com.png,REJECTED,fort.lauderdaleacrepair.com
foxtaxusa_com.png,REJECTED,foxtaxusa.com
frazierdeeter_com.png,REJECTED,frazierdeeter.com
freezebreezeacrepairs_com.png,REJECTED,freezebreezeacrepairs.com
frenchrefinery_com.png,REJECTED,frenchrefinery.com
friendlylandscapingllc_us.png,REJECTED,friendlylandscapingllc.us
friendlypoolcleaners_com_contact_friendly_guys_poo.png,REJECTED,friendlypoolcleaners.com.contact.friendly.guys.poo
fsplumbers_com.png,REJECTED,fsplumbers.com
fsrtaxexperts_com.png,REJECTED,fsrtaxexperts.com
futurelandscapingtampa_com.png,REJECTED,futurelandscapingtampa.com
g2homeservices_com.png,LEAD,g2homeservices.com
gccrfg_com.png,REJECTED,gccrfg.com
gelectricsolution_com.png,LEAD,gelectricsolution.com
generaltaxbusiness_com.png,LEAD,generaltaxbusiness.com
genesisairmechanical_com.png,LEAD,genesisairmechanical.com
genxroofing_com.png,LEAD,genxroofing.com
getdrainworks_com.png,REJECTED,getdrainworks.com
getlowertax_com.png,REJECTED,getlowertax.com
gfctampabay_com.png,REJECTED,gfctampabay.com
gilk_com.png,REJECTED,gilk.com
glassactcleaning_net.png,REJECTED,glassactcleaning.net
glasspoolco_com.png,REJECTED,glasspoolco.com
glazeraccounting_com.png,REJECTED,glazeraccounting.com
goodonepestcontrol_com.png,REJECTED,goodonepestcontrol.com
gopaletzroofing_com.png,REJECTED,gopaletzroofing.com
gounitedac_com__utm_campaign_gmb_utm_medium_gbp_li.png,LEAD,gounitedac.com..utm.campaign.gmb.utm.medium.gbp.li
grandaplumbing_com.png,LEAD,grandaplumbing.com
grasspros_com_tampa__utm_source_google_business_pr.png,REJECTED,grasspros.com.tampa..utm.source.google.business.pr
greatamericanplumbing_com__utm_source_gmb_utm_medi.png,REJECTED,greatamericanplumbing.com..utm.source.gmb.utm.medi
greenandmas_com.png,LEAD,greenandmas.com
greenierlawncare_com.png,REJECTED,greenierlawncare.com
greenlineremodeling_com.png,REJECTED,greenlineremodeling.com
greenroofingsolarfl_com.png,REJECTED,greenroofingsolarfl.com
greentekelectrical_com__utm_campaign_gmb.png,LEAD,greentekelectrical.com..utm.campaign.gmb
gregspest_com_schedule_service_utm_campaign_gmb_ut.png,REJECTED,gregspest.com.schedule.service.utm.campaign.gmb.ut
groundedsol_com.png,REJECTED,groundedsol.com
gthumbdesign_com.png,REJECTED,gthumbdesign.com
gulfcoastairsystems_com.png,REJECTED,gulfcoastairsystems.com
halfpriceplumbing_co.png,REJECTED,halfpriceplumbing.co
hartleyacfortlauderdale_com.png,REJECTED,hartleyacfortlauderdale.com
heavensentroofingfl_com__utm_source_google_utm_med.png,REJECTED,heavensentroofingfl.com..utm.source.google.utm.med
herbross_org.png,LEAD,herbross.org
heritageroofsupply_site.png,REJECTED,heritageroofsupply.site
hhroofs_com.png,LEAD,hhroofs.com
hickorycreeknursery_com.png,REJECTED,hickorycreeknursery.com
hispanotaxservice_us.png,REJECTED,hispanotaxservice.us
hitmanpestcontrol_com.png,LEAD,hitmanpestcontrol.com
hivacair_com.png,REJECTED,hivacair.com
hofferpest_com_broward_county_pest_control_coral_s.png,REJECTED,hofferpest.com.broward.county.pest.control.coral.s
hofferpest_com__utm_source_gbpfortlauderdale_utm_m.png,REJECTED,hofferpest.com..utm.source.gbpfortlauderdale.utm.m
homeandofficecare_com.png,REJECTED,homeandofficecare.com
homedesignandrepair_com.png,LEAD,homedesignandrepair.com
homeresolutionconsultants_com.png,REJECTED,homeresolutionconsultants.com
honesthanks_com.png,REJECTED,honesthanks.com
hrcpas_com.png,REJECTED,hrcpas.com
hsc_fl_com.png,REJECTED,hsc.fl.com
htdcleaningservices_com.png,REJECTED,htdcleaningservices.com
hvac_filterbuy_com_service_areas_florida_pompano_b.png,REJECTED,hvac.filterbuy.com.service.areas.florida.pompano.b
hydepark_plumbing_com.png,REJECTED,hydepark.plumbing.com
hytzroofing_com.png,REJECTED,hytzroofing.com
h_18_com.png,REJECTED,h.18.com
icareaircare_com.png,REJECTED,icareaircare.com
icleaningsouthflorida_com__utm_source_gbp_utm_medi.png,LEAD,icleaningsouthflorida.com..utm.source.gbp.utm.medi
iernaair_com__utm_source_google_utm_medium_gbp_utm.png,REJECTED,iernaair.com..utm.source.google.utm.medium.gbp.utm
igconstructionfl_com.png,REJECTED,igconstructionfl.com
ikescarterpools_com.png,REJECTED,ikescarterpools.com
iknowaguyac_com.png,REJECTED,iknowaguyac.com
inca_air_com.png,REJECTED,inca.air.com
insignia_landscape_com.png,REJECTED,insignia.landscape.com
instanthvacinc_com_locations_davie_fl__utm_source_.png,REJECTED,instanthvacinc.com.locations.davie.fl..utm.source.
instant_ac_com__utm_source_gbp_utm_medium_organic.png,REJECTED,instant.ac.com..utm.source.gbp.utm.medium.organic
internationalconstructionsolutions_com.png,REJECTED,internationalconstructionsolutions.com
irsproblemsfl_com.png,REJECTED,irsproblemsfl.com
irwinplumbingstatenisland_com.png,REJECTED,irwinplumbingstatenisland.com
jacksonvilleelectricalrepair_com.png,REJECTED,jacksonvilleelectricalrepair.com
jacobslandscaping_net.png,REJECTED,jacobslandscaping.net
jdgilbert_com.png,LEAD,jdgilbert.com
jdmroofingexperts_com.png,REJECTED,jdmroofingexperts.com
jeafinancialgroup_com__utm_source_google_utm_mediu.png,REJECTED,jeafinancialgroup.com..utm.source.google.utm.mediu
jessremodelingintampa_com.png,REJECTED,jessremodelingintampa.com
jeysangroup_com.png,REJECTED,jeysangroup.com
jhammerhomedesigns_com.png,LEAD,jhammerhomedesigns.com
johnsplumbing_com.png,REJECTED,johnsplumbing.com
johnsroofingservices_com.png,REJECTED,johnsroofingservices.com
johntheplumberfl_com__utm_source_gmb_utm_medium_or.png,REJECTED,johntheplumberfl.com..utm.source.gmb.utm.medium.or
jrctaxexperts_com.png,REJECTED,jrctaxexperts.com
jrosencpa_com.png,REJECTED,jrosencpa.com
jtspool_com.png,REJECTED,jtspool.com
kbgrp_com_locations_tampa.png,REJECTED,kbgrp.com.locations.tampa
kdconstruction_us.png,REJECTED,kdconstruction.us
kfdsvcs_com.png,REJECTED,kfdsvcs.com
kiaslycleaning_com.png,REJECTED,kiaslycleaning.com
kitchenhomeimprovements_com.png,REJECTED,kitchenhomeimprovements.com
kitchensandbathroomsofpompano_com.png,REJECTED,kitchensandbathroomsofpompano.com
kmrroof_com.png,LEAD,kmrroof.com
kohlcompany_com.png,REJECTED,kohlcompany.com
koltecrefrigerationandairconditioning_com.png,REJECTED,koltecrefrigerationandairconditioning.com
kunesplumbing_com.png,REJECTED,kunesplumbing.com
lacherryontop_com.png,REJECTED,lacherryontop.com
landcraftersfl_com.png,REJECTED,landcraftersfl.com
landscape_fusion_com.png,REJECTED,landscape.fusion.com
laportaroofing_com.png,REJECTED,laportaroofing.com
lauderdalesearoofing_com.png,REJECTED,lauderdalesearoofing.com
lawnservice_com.png,REJECTED,lawnservice.com
legacyoutdoortampabay_com.png,REJECTED,legacyoutdoortampabay.com
legacysolutionscpa_com.png,REJECTED,legacysolutionscpa.com
letrenova_com.png,REJECTED,letrenova.com
levelgroupdevelopers_com.png,REJECTED,levelgroupdevelopers.com
lgplumbingfl_com__utm_source_gmb_utm_medium_referr.png,REJECTED,lgplumbingfl.com..utm.source.gmb.utm.medium.referr
licensetochillac_com__utm_source_google_utm_medium.png,REJECTED,licensetochillac.com..utm.source.google.utm.medium
lightningcleaningtampa_com.png,LEAD,lightningcleaningtampa.com
lionaircooling_com_ac_repair__utm_source_google_ut.png,REJECTED,lionaircooling.com.ac.repair..utm.source.google.ut
lithiapoolservice_com_contactus_asp.png,LEAD,lithiapoolservice.com.contactus.asp
ljcleaningllc_com.png,REJECTED,ljcleaningllc.com
llhomecleaningservices_com.png,REJECTED,llhomecleaningservices.com
llonaplumbing_com.png,REJECTED,llonaplumbing.com
lmwilsonplumbing_com.png,REJECTED,lmwilsonplumbing.com
locations_trulynolen_com_fl_davie_davie_052_html_u.png,LEAD,locations.trulynolen.com.fl.davie.davie.052.html.u
lucastechnicalair_com__.png,REJECTED,lucastechnicalair.com..
lumelect_com.png,REJECTED,lumelect.com
lusitanohomerepair_com.png,REJECTED,lusitanohomerepair.com
lydoconstruction_com_contact.png,REJECTED,lydoconstruction.com.contact
maccpaweb_com.png,REJECTED,maccpaweb.com
mackintoshpestcontrol_com.png,REJECTED,mackintoshpestcontrol.com
madisontampa_com.png,REJECTED,madisontampa.com
magnoliacleaningservice_com.png,LEAD,magnoliacleaningservice.com
magnumrestoration_com__utm_source_google_utm_mediu.png,REJECTED,magnumrestoration.com..utm.source.google.utm.mediu
maidbythebestcleaning_com.png,REJECTED,maidbythebestcleaning.com
mandmcleaningcorp_com.png,REJECTED,mandmcleaningcorp.com
margateelectrical_com.png,REJECTED,margateelectrical.com
masseyservices_com_brandon_pest_control__utm_sourc.png,REJECTED,masseyservices.com.brandon.pest.control..utm.sourc
masseyservices_com_tampa_pest_control__utm_source_.png,REJECTED,masseyservices.com.tampa.pest.control..utm.source.
mastercleanersdecor_com__utm_source_googlemybusine.png,REJECTED,mastercleanersdecor.com..utm.source.googlemybusine
matteoslandscaping_net.png,REJECTED,matteoslandscaping.net
mazzainteriors_com.png,LEAD,mazzainteriors.com
mccallservice_com_our_service_areas_tampa_pest_con.png,REJECTED,mccallservice.com.our.service.areas.tampa.pest.con
mccarthypestcontrol_com_about_us.png,REJECTED,mccarthypestcontrol.com.about.us
mecofl_com.png,REJECTED,mecofl.com
